Device ID,Time [UTC+00:00],PM1 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM1 1-Hour Mean Mass Concentration Raw [ug/m3],PM1 1-Hour Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM2.5 1-Hour Mean Mass Concentration Raw [ug/m3],PM2.5 1-Hour Mean Number Concentration [#/cm3],PM2.5 NowCast Mass Concentration [ug/m3],PM2.5 NowCast AQI (US EPA),PM2.5 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM2.5 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM2.5 24-Hour Rolling Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean AQI (WA DWER),PM10 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM10 1-Hour Mean Mass Concentration Raw [ug/m3],PM10 1-Hour Mean Number Concentration [#/cm3],PM10 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM10 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM10 24-Hour Rolling Mean Number Concentration [#/cm3],PM10 1-Hour Mean AQI (WA DWER),NO2 1-Hour Mean Concentration Calibrated [ppb],NO2 1-Hour Mean Concentration Raw [ppb],NO2 1-Hour Mean AQI (US EPA),NO2 1-Hour Mean AQI (WA DWER),O3 1-Hour Mean Concentration Raw [ppb],Temperature Internal 1-Hour Mean [degC],Temperature Ambient 1-Hour Mean [degC],Rel. Humidity Internal 1-Hour Mean [%],Rel. Humidity Ambient 1-Hour Mean [%],Wind Speed 1-Hour Mean [m/s],Wind Direction 1-Hour Mean [degrees],Atmospheric Pressure 1-Hour Mean [hPa],latitude,longitude
A3QK8XR1,2022-07-31T07:00:00.000Z,,8.94,17.06,,11.76,17.69,,52,,24.93,34.53,12,,13.94,17.75,,29.54,34.64,14,,5.41,5,5,,27.67,,52.02,,,,,44.010408,20.91121
A0VTV4M9,2022-07-31T06:00:00.000Z,,13.26,22.11,,19.38,23.14,,72,,37.54,48.38,19,,20.09,23.24,,43.25,48.59,20,,8.83,8,9,,23.12,,68.9,,,,,44.010408,20.91121
A3QK8XR1,2022-07-31T06:00:00.000Z,,9.2,17.28,,11.91,17.96,,53,,25.45,35.12,12,,14.15,18.01,,30.11,35.23,14,,6.05,6,6,,27.64,,52.69,,,,,44.010408,20.91121
A0VTV4M9,2022-07-31T05:00:00.000Z,,15.45,24.8,,22.71,26.08,,78,,37.63,48.57,23,,23.03,26.17,,43.35,48.79,23,,13.6,13,14,,22.49,,72.31,,,,,44.010408,20.91121
A3QK8XR1,2022-07-31T05:00:00.000Z,,9.26,17.43,,12.59,18.22,,56,,26.06,35.79,13,,15.17,18.28,,30.78,35.9,15,,6.59,6,7,,27.65,,53.04,,,,,44.010408,20.91121
A0VTV4M9,2022-07-31T04:00:00.000Z,,15.35,24.15,,22.02,25.32,,83,,38.11,49.26,22,,22.72,25.39,,44.03,49.48,23,,17.88,17,18,,21.93,,74.79,,,,,44.010408,20.91121
A3QK8XR1,2022-07-31T04:00:00.000Z,,10.74,19.51,,14.48,20.39,,60,,26.76,36.58,14,,16.92,20.46,,31.61,36.7,17,,6.98,7,7,,27.67,,53.24,,,,,44.010408,20.91121
A0VTV4M9,2022-07-31T03:00:00.000Z,,18.88,30.09,,29.15,31.87,,94,,38.74,50.17,29,,32.76,32.02,,44.92,50.39,33,,19.5,18,20,,21.74,,76.66,,,,,44.010408,20.91121
A3QK8XR1,2022-07-31T03:00:00.000Z,,13.17,22.89,,18.41,24.07,,64,,27.4,37.31,18,,21.36,24.16,,32.33,37.43,21,,7.46,7,7,,27.64,,53.33,,,,,44.010408,20.91121
A0VTV4M9,2022-07-31T02:00:00.000Z,,21.18,33.98,,34.89,36.37,,103,,39.03,50.72,35,,39.55,36.57,,45.3,50.94,40,,24.87,23,25,,21.71,,78.31,,,,,44.010408,20.91121
