Device ID,Time [UTC+00:00],PM1 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM1 1-Hour Mean Mass Concentration Raw [ug/m3],PM1 1-Hour Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM2.5 1-Hour Mean Mass Concentration Raw [ug/m3],PM2.5 1-Hour Mean Number Concentration [#/cm3],PM2.5 NowCast Mass Concentration [ug/m3],PM2.5 NowCast AQI (US EPA),PM2.5 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM2.5 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM2.5 24-Hour Rolling Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean AQI (WA DWER),PM10 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM10 1-Hour Mean Mass Concentration Raw [ug/m3],PM10 1-Hour Mean Number Concentration [#/cm3],PM10 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM10 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM10 24-Hour Rolling Mean Number Concentration [#/cm3],PM10 1-Hour Mean AQI (WA DWER),NO2 1-Hour Mean Concentration Calibrated [ppb],NO2 1-Hour Mean Concentration Raw [ppb],NO2 1-Hour Mean AQI (US EPA),NO2 1-Hour Mean AQI (WA DWER),O3 1-Hour Mean Concentration Raw [ppb],Temperature Internal 1-Hour Mean [degC],Temperature Ambient 1-Hour Mean [degC],Rel. Humidity Internal 1-Hour Mean [%],Rel. Humidity Ambient 1-Hour Mean [%],Wind Speed 1-Hour Mean [m/s],Wind Direction 1-Hour Mean [degrees],Atmospheric Pressure 1-Hour Mean [hPa],latitude,longitude
A5H2PCSZ,2023-02-28T11:00:00.000Z,,25.58,46.65,,40.82,49.34,,120,,41.67,54.57,41,,49.18,49.67,,50.51,54.97,49,,11.02,10,11,,21.93,,34.45,,,,,44.797027,20.528377
AY1R2WBZ,2023-02-28T11:00:00.000Z,,27.17,47.29,,47.65,50.28,,129,,41.78,38.94,48,,62.47,50.87,,53.83,39.41,62,,15.64,15,16,,19.7,,44.08,,,,,43.0671684,22.4085712
A0VTV4M9,2023-02-28T11:00:00.000Z,,42.21,44.97,,77.17,47.98,,165,,83.82,55.09,77,,116.77,49.01,,125.57,56.2,117,,11.18,11,11,,3.81,,80.37,,,,,44.010408,20.91121
A3QK8XR1,2023-02-28T11:00:00.000Z,,32.13,63.66,,53.97,67.93,,144,,50.82,64.2,54,,75.63,68.73,,69.87,64.85,76,,8.51,8,9,,21.16,,30.72,,,,,44.010408,20.91121
AHVMMMWN,2023-02-28T11:00:00.000Z,,36.52,57.07,,65.75,60.73,,159,,66.02,47.93,66,,90.43,61.6,,98.42,48.7,90,,3.4,3,3,,11.14,,71.1,,,,,43.0671684,22.4085712
A2027ZB9,2023-02-28T11:00:00.000Z,,44.94,49.9,,80.47,53.15,,162,,84.23,55.63,80,,113.74,54.02,,119.46,56.56,114,,14.33,14,14,,4.65,,81.53,,,,,44.797027,20.528377
A9YQLGCC,2023-02-28T11:00:00.000Z,,26.77,33.52,,46.94,35.53,,123,,43.83,27.75,47,,65.5,36.01,,66.27,28.23,66,,-12.03,,,,8.85,,69.77,,,,,42.5366089,20.2955676
AC8QFXSV,2023-02-28T11:00:00.000Z,,2.43,5.58,,6.18,5.78,,26,,9.4,7.43,6,,8.69,5.87,,12.26,7.51,9,,-5.52,,,,8.99,,61.79,,,,,43.273598233937264,20.002305028664463
ABZ0QQ65,2023-02-28T11:00:00.000Z,,15.75,27.79,,25.36,29.26,,76,,22.1,27.4,25,,26.39,29.42,,23.74,27.53,26,,5.45,5,5,,25.38,,26.21,,,,,44.664514,20.928384
RV7PD1M1,2023-02-28T11:00:00.000Z,,,,,19.04,,,64,,17.98,,19,,18.97,,,18.72,,19,,,,,,,,,,,,,44.664084,20.926728999999998
RMQF0HMT,2023-02-28T11:00:00.000Z,,,,,32.98,,,86,,26.24,,33,,35.93,,,28.09,,36,,8.67,8,9,23.9,,,,,,,,44.82111999999999,20.459113000000002
RQMLY1RN,2023-02-28T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,,12.36,12,12,,,,,,,,,44.011572999999984,20.925031
RQCHFQWB,2023-02-28T11:00:00.000Z,,,,,24.66,,,76,,22.13,,25,,25.65,,,22.91,,26,,10.58,10,11,,,,,,,,,44.798745999999994,20.450184
RBLVPLRM,2023-02-28T11:00:00.000Z,,,,,26.69,,,77,,22.36,,27,,27.9,,,23.53,,28,,12.62,12,13,22.87,,,,,,,,44.803178999999986,20.400152
RH91V0ZQ,2023-02-28T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.65,5,6,,,,,,,,,44.652336,20.931675
RNVM05M6,2023-02-28T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,,13.76,13,14,17.28,,,,,,,,44.796958999999994,20.475288
A5H2PCSZ,2023-02-28T10:00:00.000Z,,29.36,56.18,,47.09,59.38,,126,,41.2,53.9,47,,57.94,59.83,,49.83,54.3,58,,17.5,17,18,,20.23,,35.6,,,,,44.797027,20.528377
A0VTV4M9,2023-02-28T10:00:00.000Z,,48.08,55.74,,87.07,59.46,,167,,83.81,54.94,87,,133.14,60.75,,125.53,56.05,133,,11.3,11,11,,3.6,,79.88,,,,,44.010408,20.91121
AC8QFXSV,2023-02-28T10:00:00.000Z,,1.69,4.26,,4.69,4.42,,26,,9.45,7.44,5,,5.92,4.47,,12.38,7.52,6,,-2.09,,,,7.32,,65.87,,,,,43.273598233937264,20.002305028664463
ABZ0QQ65,2023-02-28T10:00:00.000Z,,15.62,27.27,,22.81,28.62,,74,,21.68,27.04,23,,25.04,28.72,,23.36,27.17,25,,4.02,4,4,,25.18,,25.92,,,,,44.664514,20.928384
AY1R2WBZ,2023-02-28T10:00:00.000Z,,27.76,48.77,,48.08,51.9,,128,,40.94,37.96,48,,63.73,52.47,,52.57,38.41,64,,16.34,15,16,,19.63,,43.51,,,,,43.0671684,22.4085712
A3QK8XR1,2023-02-28T10:00:00.000Z,,32.38,64.42,,54.83,68.85,,143,,50.66,63.8,55,,77.81,69.71,,69.69,64.45,78,,8.53,8,9,,21.08,,30.61,,,,,44.010408,20.91121
A9YQLGCC,2023-02-28T10:00:00.000Z,,22.56,28.37,,41.33,30.19,,120,,43.09,27.3,41,,57.85,30.6,,65.12,27.76,58,,-14.09,,,,8.96,,69.42,,,,,42.5366089,20.2955676
AHVMMMWN,2023-02-28T10:00:00.000Z,,40.35,59.12,,68.37,62.72,,160,,64.48,46.18,68,,95.34,63.56,,96.3,46.93,95,,4.66,4,5,,9.17,,75.93,,,,,43.0671684,22.4085712
A2027ZB9,2023-02-28T10:00:00.000Z,,43.3,47.15,,79.21,50.2,,162,,83.1,54.69,79,,112.59,51.1,,117.61,55.6,113,,13.46,13,13,,4.25,,81.83,,,,,44.797027,20.528377
RMQF0HMT,2023-02-28T10:00:00.000Z,,,,,26.89,,,78,,25.62,,27,,28.98,,,27.4,,29,,8.36,8,8,23.84,,,,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2023-02-28T10:00:00.000Z,,,,,25.51,,,75,,21.76,,26,,26.14,,,22.53,,26,,12.68,12,13,,,,,,,,,44.798745999999994,20.450184
RBLVPLRM,2023-02-28T10:00:00.000Z,,,,,27.72,,,75,,21.99,,28,,28.92,,,23.32,,29,,11.96,11,12,23.48,,,,,,,,44.803178999999986,20.400152
RQMLY1RN,2023-02-28T10:00:00.000Z,,,,,,,,,,,,,,,,,,,,,10.98,10,11,,,,,,,,,44.011572999999984,20.925031
RV7PD1M1,2023-02-28T10:00:00.000Z,,,,,18.16,,,64,,17.9,,18,,18.21,,,18.73,,18,,,,,,,,,,,,,44.664084,20.926728999999998
RNVM05M6,2023-02-28T10:00:00.000Z,,,,,,,,,,,,,,,,,,,,,14.23,13,14,14.27,,,,,,,,44.796958999999994,20.475288
RH91V0ZQ,2023-02-28T10:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.31,5,5,,,,,,,,,44.652336,20.931675
A5H2PCSZ,2023-02-28T09:00:00.000Z,,28.63,56.77,,46.53,60.06,,122,,40.69,53.16,47,,57.81,60.54,,49.12,53.56,58,,3.72,4,4,,21.24,,31.66,,,,,44.797027,20.528377
AC8QFXSV,2023-02-28T09:00:00.000Z,,2.92,5.36,,6.57,5.58,,32,,9.43,7.42,7,,7.68,5.64,,12.39,7.5,8,,0.15,0,0,,5.92,,68.95,,,,,43.273598233937264,20.002305028664463
AHVMMMWN,2023-02-28T09:00:00.000Z,,43.63,62.75,,74.07,66.65,,161,,63.2,44.68,74,,107.32,67.58,,94.46,45.41,107,,6.41,6,6,,7.43,,79.28,,,,,43.0671684,22.4085712
A2027ZB9,2023-02-28T09:00:00.000Z,,45.11,49.58,,82.42,52.7,,162,,82.32,54.03,82,,120.25,53.67,,116.37,54.93,120,,14.37,14,14,,3.79,,82.84,,,,,44.797027,20.528377
A0VTV4M9,2023-02-28T09:00:00.000Z,,47.28,53.11,,86.23,56.59,,167,,83.65,54.72,86,,130.27,57.85,,125.32,55.82,130,,11.28,11,11,,3.33,,79.97,,,,,44.010408,20.91121
ABZ0QQ65,2023-02-28T09:00:00.000Z,,15.46,27.48,,23.04,28.96,,75,,21.41,26.69,23,,24.27,29.07,,23.06,26.82,24,,4.66,4,5,,24.94,,25.95,,,,,44.664514,20.928384
A9YQLGCC,2023-02-28T09:00:00.000Z,,21.87,28.02,,40.44,29.73,,122,,42.67,27.19,40,,59.26,30.16,,64.42,27.65,59,,-14.68,,,,8.45,,70.86,,,,,42.5366089,20.2955676
AY1R2WBZ,2023-02-28T09:00:00.000Z,,28.39,49.9,,49.04,53.02,,127,,40.21,37.02,49,,64.65,53.62,,51.46,37.46,65,,13.88,13,14,,19.47,,42.48,,,,,43.0671684,22.4085712
A3QK8XR1,2023-02-28T09:00:00.000Z,,30.52,59.02,,51.85,63.08,,139,,50.37,63.17,52,,72.78,63.83,,69.22,63.81,73,,8.85,8,9,,21.17,,30.48,,,,,44.010408,20.91121
RH91V0ZQ,2023-02-28T09:00:00.000Z,,,,,,,,,,,,,,,,,,,,,4.14,4,4,,,,,,,,,44.652336,20.931675
RQMLY1RN,2023-02-28T09:00:00.000Z,,,,,,,,,,,,,,,,,,,,,10.33,10,10,,,,,,,,,44.011572999999984,20.925031
RMQF0HMT,2023-02-28T09:00:00.000Z,,,,,25.64,,,77,,25.14,,26,,27.54,,,26.88,,28,,9.63,9,10,21.39,,,,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2023-02-28T09:00:00.000Z,,,,,25.55,,,74,,21.31,,26,,26.07,,,22.08,,26,,11.9,11,12,,,,,,,,,44.798745999999994,20.450184
RNVM05M6,2023-02-28T09:00:00.000Z,,,,,,,,,,,,,,,,,,,,,13.85,13,14,16.67,,,,,,,,44.796958999999994,20.475288
RV7PD1M1,2023-02-28T09:00:00.000Z,,,,,19.94,,,64,,17.86,,20,,19.93,,,18.76,,20,,,,,,,,,,,,,44.664084,20.926728999999998
RBLVPLRM,2023-02-28T09:00:00.000Z,,,,,22.96,,,70,,21.56,,23,,23.48,,,22.94,,23,,11.16,11,11,25.76,,,,,,,,44.803178999999986,20.400152
A5H2PCSZ,2023-02-28T08:00:00.000Z,,35.79,79.23,,56.11,83.45,,117,,40.14,52.33,56,,66.76,84.01,,48.29,52.71,67,,8.47,8,8,,22.06,,33.06,,,,,44.797027,20.528377
AHVMMMWN,2023-02-28T08:00:00.000Z,,46.23,65.58,,81.46,69.69,,161,,61.37,42.72,81,,116.92,70.66,,91.6,43.42,117,,7.79,7,8,,5.54,,83.03,,,,,43.0671684,22.4085712
AY1R2WBZ,2023-02-28T08:00:00.000Z,,29.05,50.46,,50.14,53.53,,126,,39.07,35.67,50,,66.7,54.21,,49.83,36.09,67,,11.25,11,11,,19.07,,41.26,,,,,43.0671684,22.4085712
A3QK8XR1,2023-02-28T08:00:00.000Z,,33.66,68.78,,55.7,73.29,,138,,50.08,62.61,56,,78.1,74.1,,68.79,63.24,78,,9.08,9,9,,21.23,,30.21,,,,,44.010408,20.91121
AC8QFXSV,2023-02-28T08:00:00.000Z,,3.31,6.24,,7.93,6.5,,36,,9.31,7.31,8,,9.9,6.57,,12.28,7.39,10,,5.25,5,5,,4.39,,73.56,,,,,43.273598233937264,20.002305028664463
A2027ZB9,2023-02-28T08:00:00.000Z,,39.05,39.83,,75.54,42.49,,160,,81.53,53.31,76,,109.24,43.37,,115.11,54.2,109,,13.44,13,13,,3.45,,82.63,,,,,44.797027,20.528377
A9YQLGCC,2023-02-28T08:00:00.000Z,,21.75,25.99,,43.33,27.83,,128,,41.83,26.76,43,,63.96,28.28,,63.01,27.2,64,,-12.32,,,,7.1,,75.57,,,,,42.5366089,20.2955676
A0VTV4M9,2023-02-28T08:00:00.000Z,,49.23,55.61,,86.84,59.2,,168,,83.03,54.01,87,,131.6,60.37,,124.35,55.1,132,,13.23,12,13,,3.18,,79.95,,,,,44.010408,20.91121
ABZ0QQ65,2023-02-28T08:00:00.000Z,,16.22,28.95,,26.39,30.54,,75,,21.12,26.34,26,,28.17,30.66,,22.79,26.47,28,,5.18,5,5,,24.6,,26.27,,,,,44.664514,20.928384
RQMLY1RN,2023-02-28T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,,11.77,11,12,,,,,,,,,44.011572999999984,20.925031
RBLVPLRM,2023-02-28T08:00:00.000Z,,,,,19.68,,,68,,21.32,,20,,19.9,,,22.7,,20,,12.89,12,13,24.11,,,,,,,,44.803178999999986,20.400152
RH91V0ZQ,2023-02-28T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,,4.44,4,4,,,,,,,,,44.652336,20.931675
RV7PD1M1,2023-02-28T08:00:00.000Z,,,,,17.06,,,63,,17.78,,17,,17.46,,,18.71,,17,,,,,,,,,,,,,44.664084,20.926728999999998
RQCHFQWB,2023-02-28T08:00:00.000Z,,,,,22.65,,,71,,20.92,,23,,23.45,,,21.71,,23,,12.78,12,13,,,,,,,,,44.798745999999994,20.450184
RNVM05M6,2023-02-28T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,,13.61,13,14,15.8,,,,,,,,44.796958999999994,20.475288
RMQF0HMT,2023-02-28T08:00:00.000Z,,,,,24.45,,,76,,24.74,,24,,28.62,,,26.45,,29,,10.8,10,11,20.93,,,,,,,,44.82111999999999,20.459113000000002
A5H2PCSZ,2023-02-28T07:00:00.000Z,,16.37,27.1,,25.86,28.36,,84,,39.12,50.47,26,,27.6,28.56,,47,50.84,28,,3.03,3,3,,21.54,,31.52,,,,,44.797027,20.528377
AY1R2WBZ,2023-02-28T07:00:00.000Z,,25.74,42.39,,45.97,45.05,,122,,38.14,34.57,46,,60.37,45.63,,48.46,34.98,60,,9.59,9,10,,18.47,,40.48,,,,,43.0671684,22.4085712
A0VTV4M9,2023-02-28T07:00:00.000Z,,55.38,67.72,,98.01,72.08,,168,,82.29,53.14,98,,147.52,73.45,,123.27,54.21,148,,13.76,13,14,,3.08,,79.36,,,,,44.010408,20.91121
ABZ0QQ65,2023-02-28T07:00:00.000Z,,15.42,27.78,,24.77,29.15,,72,,20.62,25.9,25,,25.85,29.34,,22.25,26.03,26,,5.19,5,5,,24.71,,27.46,,,,,44.664514,20.928384
AHVMMMWN,2023-02-28T07:00:00.000Z,,37.64,44.23,,67.33,47.03,,160,,58.88,40.42,67,,100.07,47.79,,87.97,41.08,100,,8.28,8,8,,3.89,,85.04,,,,,43.0671684,22.4085712
A3QK8XR1,2023-02-28T07:00:00.000Z,,32.79,66.73,,54.51,71.06,,130,,49.44,61.32,55,,77.17,71.86,,67.84,61.94,77,,10.32,10,10,,21.21,,30.25,,,,,44.010408,20.91121
A9YQLGCC,2023-02-28T07:00:00.000Z,,23.88,26.85,,47.09,28.67,,132,,40.8,26.24,47,,74.65,29.2,,61.32,26.67,75,,-9.29,,,,5.43,,80.11,,,,,42.5366089,20.2955676
AC8QFXSV,2023-02-28T07:00:00.000Z,,4.31,6.64,,8.63,6.88,,40,,9.17,7.22,9,,12.03,6.95,,12.14,7.3,12,,9.3,9,9,,2.26,,77.69,,,,,43.273598233937264,20.002305028664463
A2027ZB9,2023-02-28T07:00:00.000Z,,43.35,46.23,,81.1,49.31,,161,,80.99,53.02,81,,117.52,50.27,,114.15,53.9,118,,15.76,15,16,,3.23,,83.45,,,,,44.797027,20.528377
RMQF0HMT,2023-02-28T07:00:00.000Z,,,,,23.36,,,75,,24.52,,23,,23.7,,,26.11,,24,,9.19,9,9,23.36,,,,,,,,44.82111999999999,20.459113000000002
RV7PD1M1,2023-02-28T07:00:00.000Z,,,,,18.44,,,64,,17.8,,18,,18.27,,,18.71,,18,,,,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2023-02-28T07:00:00.000Z,,,,,,,,,,,,,,,,,,,,,12.51,12,13,,,,,,,,,44.011572999999984,20.925031
RQCHFQWB,2023-02-28T07:00:00.000Z,,,,,22.07,,,70,,20.78,,22,,22.69,,,21.56,,23,,12.91,12,13,,,,,,,,,44.798745999999994,20.450184
RH91V0ZQ,2023-02-28T07:00:00.000Z,,,,,,,,,,,,,,,,,,,,,4.34,4,4,,,,,,,,,44.652336,20.931675
RBLVPLRM,2023-02-28T07:00:00.000Z,,,,,20.31,,,69,,21.21,,20,,20.58,,,22.59,,21,,15.59,15,16,20.98,,,,,,,,44.803178999999986,20.400152
RNVM05M6,2023-02-28T07:00:00.000Z,,,,,,,,,,,,,,,,,,,,,14.02,13,14,16.01,,,,,,,,44.796958999999994,20.475288
A5H2PCSZ,2023-02-28T06:00:00.000Z,,15.93,25.45,,25.43,26.77,,87,,39.34,50.69,25,,27.66,26.97,,47.3,51.05,28,,4.12,4,4,,20.75,,32.25,,,,,44.797027,20.528377
A0VTV4M9,2023-02-28T06:00:00.000Z,,53.82,63.65,,93.31,67.92,,165,,80.85,51.47,93,,140.44,69.19,,121.12,52.52,140,,12.01,11,12,,2.99,,78.54,,,,,44.010408,20.91121
AC8QFXSV,2023-02-28T06:00:00.000Z,,4.85,7.51,,8.91,7.72,,43,,9.26,7.27,9,,12.79,7.78,,12.28,7.34,13,,11.13,10,11,,1.24,,79.43,,,,,43.273598233937264,20.002305028664463
A2027ZB9,2023-02-28T06:00:00.000Z,,37.68,37.28,,72.73,39.75,,157,,80.17,52.38,73,,103.43,40.53,,112.81,53.24,103,,18.16,17,18,,2.89,,84.59,,,,,44.797027,20.528377
AY1R2WBZ,2023-02-28T06:00:00.000Z,,25.56,40.84,,46.16,43.61,,121,,37.69,34.06,46,,61.4,44.14,,47.65,34.45,61,,9.92,9,10,,17.82,,40.51,,,,,43.0671684,22.4085712
ABZ0QQ65,2023-02-28T06:00:00.000Z,,13.27,23.8,,19.15,24.99,,70,,20.19,25.51,19,,20.19,25.06,,21.82,25.63,20,,2.27,2,2,,23.99,,26.94,,,,,44.664514,20.928384
A9YQLGCC,2023-02-28T06:00:00.000Z,,28.95,31.62,,55.5,33.75,,133,,40.75,26.9,56,,87.7,34.4,,60.61,27.32,88,,-7.05,,,,4.07,,84.88,,,,,42.5366089,20.2955676
AHVMMMWN,2023-02-28T06:00:00.000Z,,40.44,47.47,,73.54,50.72,,161,,58.19,40.03,74,,115.42,51.66,,86.74,40.67,115,,7.69,7,8,,3.03,,85.2,,,,,43.0671684,22.4085712
A3QK8XR1,2023-02-28T06:00:00.000Z,,30.04,56.71,,49.67,60.3,,121,,49.17,60.76,50,,68.93,60.95,,67.32,61.37,69,,7.12,7,7,,21.02,,28.16,,,,,44.010408,20.91121
RMQF0HMT,2023-02-28T06:00:00.000Z,,,,,25.37,,,75,,24.38,,25,,26.17,,,26,,26,,9.87,9,10,21.39,,,,,,,,44.82111999999999,20.459113000000002
RQMLY1RN,2023-02-28T06:00:00.000Z,,,,,,,,,,,,,,,,,,,,,16.76,16,17,,,,,,,,,44.011572999999984,20.925031
RV7PD1M1,2023-02-28T06:00:00.000Z,,,,,17.16,,,63,,17.64,,17,,17.48,,,18.55,,17,,,,,,,,,,,,,44.664084,20.926728999999998
RH91V0ZQ,2023-02-28T06:00:00.000Z,,,,,,,,,,,,,,,,,,,,,4.9,5,5,,,,,,,,,44.652336,20.931675
RBLVPLRM,2023-02-28T06:00:00.000Z,,,,,21.77,,,69,,21.11,,22,,22.16,,,22.5,,22,,15.21,14,15,21.37,,,,,,,,44.803178999999986,20.400152
RNVM05M6,2023-02-28T06:00:00.000Z,,,,,,,,,,,,,,,,,,,,,11.34,11,11,21.65,,,,,,,,44.796958999999994,20.475288
RQCHFQWB,2023-02-28T06:00:00.000Z,,,,,21.1,,,67,,20.62,,21,,21.28,,,21.39,,21,,12.39,12,12,,,,,,,,,44.798745999999994,20.450184
A5H2PCSZ,2023-02-28T05:00:00.000Z,,18.38,28.31,,29.05,29.75,,96,,39.02,50.42,29,,31.44,29.98,,46.96,50.79,31,,6.44,6,6,,19.77,,33.24,,,,,44.797027,20.528377
AC8QFXSV,2023-02-28T05:00:00.000Z,,7.91,10.65,,14.41,11.05,,49,,9.04,7.09,14,,19.11,11.18,,11.97,7.16,19,,10.36,10,10,,0.43,,81.56,,,,,43.273598233937264,20.002305028664463
AHVMMMWN,2023-02-28T05:00:00.000Z,,46.11,56.88,,81.14,60.64,,161,,57.17,39.25,81,,125.13,61.64,,84.79,39.88,125,,7.83,7,8,,2.73,,84.56,,,,,43.0671684,22.4085712
A3QK8XR1,2023-02-28T05:00:00.000Z,,23.71,39.14,,39.54,41.67,,111,,48.75,60,40,,55.7,42.13,,66.73,60.6,56,,4.22,4,4,,20.95,,27.55,,,,,44.010408,20.91121
A0VTV4M9,2023-02-28T05:00:00.000Z,,43.39,45.87,,79.15,48.91,,161,,79.64,49.96,79,,117.66,49.95,,119.4,50.99,118,,10.64,10,11,,2.99,,78.52,,,,,44.010408,20.91121
A2027ZB9,2023-02-28T05:00:00.000Z,,28.09,27.31,,60.8,29.12,,155,,79.48,51.94,61,,83.53,29.75,,111.51,52.78,84,,15.86,15,16,,2.76,,85.01,,,,,44.797027,20.528377
A9YQLGCC,2023-02-28T05:00:00.000Z,,24.1,26.1,,49.35,28,,123,,39.38,26.35,49,,80.18,28.59,,58.16,26.75,80,,-2.77,,,,3.44,,85.63,,,,,42.5366089,20.2955676
AY1R2WBZ,2023-02-28T05:00:00.000Z,,24.1,36.45,,43.29,38.91,,119,,37.16,33.5,43,,55.24,39.38,,46.76,33.88,55,,8.77,8,9,,17.42,,39.67,,,,,43.0671684,22.4085712
ABZ0QQ65,2023-02-28T05:00:00.000Z,,12.97,23.52,,20.11,24.66,,72,,19.94,25.25,20,,20.97,24.79,,21.6,25.37,21,,4.37,4,4,,22.88,,28.02,,,,,44.664514,20.928384
RQCHFQWB,2023-02-28T05:00:00.000Z,,,,,18.74,,,65,,20.45,,19,,18.8,,,21.23,,19,,10.52,10,11,,,,,,,,,44.798745999999994,20.450184
RNVM05M6,2023-02-28T05:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.53,5,6,33.34,,,,,,,,44.796958999999994,20.475288
RV7PD1M1,2023-02-28T05:00:00.000Z,,,,,19.34,,,64,,17.46,,19,,22.54,,,18.37,,23,,,,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2023-02-28T05:00:00.000Z,,,,,,,,,,,,,,,,,,,,,12.04,11,12,,,,,,,,,44.011572999999984,20.925031
RBLVPLRM,2023-02-28T05:00:00.000Z,,,,,20.3,,,68,,20.92,,20,,20.36,,,22.32,,20,,9.56,9,10,32.09,,,,,,,,44.803178999999986,20.400152
RMQF0HMT,2023-02-28T05:00:00.000Z,,,,,22.21,,,70,,23.97,,22,,22.22,,,25.57,,22,,5.06,5,5,31.59,,,,,,,,44.82111999999999,20.459113000000002
RH91V0ZQ,2023-02-28T05:00:00.000Z,,,,,,,,,,,,,,,,,,,,,4.27,4,4,,,,,,,,,44.652336,20.931675
A5H2PCSZ,2023-02-28T04:00:00.000Z,,20.8,32.51,,33.74,34.19,,109,,38.33,49.8,34,,38.86,34.49,,46.22,50.16,39,,8.61,8,9,,18.85,,34.28,,,,,44.797027,20.528377
AHVMMMWN,2023-02-28T04:00:00.000Z,,36.73,40.62,,68.97,43.44,,159,,55.45,37.89,69,,106.56,44.27,,81.85,38.48,107,,6.85,6,7,,2.86,,83.24,,,,,43.0671684,22.4085712
AY1R2WBZ,2023-02-28T04:00:00.000Z,,24.51,37.08,,45.08,39.66,,120,,36.79,33.19,45,,56.77,40.17,,46.27,33.57,57,,4.83,5,5,,17.41,,38.64,,,,,43.0671684,22.4085712
ABZ0QQ65,2023-02-28T04:00:00.000Z,,13.81,25.27,,21.5,26.29,,73,,19.58,24.91,22,,22.66,26.46,,21.26,25.03,23,,7.16,7,7,,21.44,,29.6,,,,,44.664514,20.928384
AC8QFXSV,2023-02-28T04:00:00.000Z,,4.59,6.79,,9.62,7.05,,39,,8.76,6.85,10,,13.07,7.14,,11.57,6.93,13,,9.86,9,10,,0.23,,81.84,,,,,43.273598233937264,20.002305028664463
A3QK8XR1,2023-02-28T04:00:00.000Z,,21.47,33.8,,35.42,35.9,,111,,48.3,59.41,35,,48.58,36.25,,66.01,60.01,49,,4.38,4,4,,20.9,,27.71,,,,,44.010408,20.91121
A9YQLGCC,2023-02-28T04:00:00.000Z,,19.45,21.17,,40.31,22.58,,117,,38.33,26.09,40,,64.46,23.02,,56.07,26.46,64,,-3.41,,,,3.05,,85.97,,,,,42.5366089,20.2955676
A0VTV4M9,2023-02-28T04:00:00.000Z,,36.44,35.84,,71.12,38.44,,160,,78.94,49.16,71,,104.14,39.25,,118.42,50.18,104,,9.87,9,10,,2.94,,78.76,,,,,44.010408,20.91121
A2027ZB9,2023-02-28T04:00:00.000Z,,30.4,28.98,,62.01,30.96,,156,,79.05,51.74,62,,87.4,31.6,,110.81,52.57,87,,13.69,13,14,,2.79,,84.18,,,,,44.797027,20.528377
RMQF0HMT,2023-02-28T04:00:00.000Z,,,,,19.06,,,69,,23.63,,19,,19.17,,,25.24,,19,,3.1,3,3,35.98,,,,,,,,44.82111999999999,20.459113000000002
RNVM05M6,2023-02-28T04:00:00.000Z,,,,,,,,,,,,,,,,,,,,,2.12,2,2,38.97,,,,,,,,44.796958999999994,20.475288
RQMLY1RN,2023-02-28T04:00:00.000Z,,,,,,,,,,,,,,,,,,,,,7.91,7,8,,,,,,,,,44.011572999999984,20.925031
RQCHFQWB,2023-02-28T04:00:00.000Z,,,,,17.27,,,64,,20.36,,17,,17.32,,,21.14,,17,,7.07,7,7,,,,,,,,,44.798745999999994,20.450184
RBLVPLRM,2023-02-28T04:00:00.000Z,,,,,18.66,,,68,,20.72,,19,,18.76,,,22.11,,19,,5.85,6,6,39.9,,,,,,,,44.803178999999986,20.400152
RH91V0ZQ,2023-02-28T04:00:00.000Z,,,,,,,,,,,,,,,,,,,,,2.81,3,3,,,,,,,,,44.652336,20.931675
RV7PD1M1,2023-02-28T04:00:00.000Z,,,,,18.88,,,63,,17.14,,19,,19,,,17.91,,19,,,,,,,,,,,,,44.664084,20.926728999999998
A5H2PCSZ,2023-02-28T03:00:00.000Z,,23.31,37.38,,38.38,39.44,,120,,37.47,48.98,38,,46.53,39.81,,45.19,49.33,47,,8.84,8,9,,18.75,,34.42,,,,,44.797027,20.528377
AY1R2WBZ,2023-02-28T03:00:00.000Z,,23.94,36.77,,43.26,39.2,,118,,35.84,32.36,43,,55.1,39.68,,44.92,32.72,55,,4.82,5,5,,17.46,,38.75,,,,,43.0671684,22.4085712
A0VTV4M9,2023-02-28T03:00:00.000Z,,33.49,31.83,,65.02,34.06,,161,,78.26,48.64,65,,96.37,34.78,,117.71,49.65,96,,8.62,8,9,,2.93,,78.4,,,,,44.010408,20.91121
