Device ID,Time [UTC+00:00],PM1 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM1 1-Hour Mean Mass Concentration Raw [ug/m3],PM1 1-Hour Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM2.5 1-Hour Mean Mass Concentration Raw [ug/m3],PM2.5 1-Hour Mean Number Concentration [#/cm3],PM2.5 NowCast Mass Concentration [ug/m3],PM2.5 NowCast AQI (US EPA),PM2.5 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM2.5 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM2.5 24-Hour Rolling Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean AQI (WA DWER),PM10 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM10 1-Hour Mean Mass Concentration Raw [ug/m3],PM10 1-Hour Mean Number Concentration [#/cm3],PM10 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM10 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM10 24-Hour Rolling Mean Number Concentration [#/cm3],PM10 1-Hour Mean AQI (WA DWER),NO2 1-Hour Mean Concentration Calibrated [ppb],NO2 1-Hour Mean Concentration Raw [ppb],NO2 1-Hour Mean AQI (US EPA),NO2 1-Hour Mean AQI (WA DWER),O3 1-Hour Mean Concentration Raw [ppb],Temperature Internal 1-Hour Mean [degC],Rel. Humidity Internal 1-Hour Mean [%],Wind Speed 1-Hour Mean [m/s],Wind Direction 1-Hour Mean [degrees],latitude,longitude
ABZ0QQ65,2022-04-30T07:00:00.000Z,,14.47,26.92,,22.55,28.07,,71,,15.29,20.36,23,,24.79,28.25,,16.78,20.47,25,,7.4,7,7,,22.72,39.88,,,44.664514,20.928384
AY1R2WBZ,2022-04-30T07:00:00.000Z,,14.11,21.82,,22.44,22.81,,73,,34.6,41.54,22,,24.57,22.96,,39.64,41.83,25,,4.01,4,4,,18,44.03,,,43.0671684,22.4085712
A3QK8XR1,2022-04-30T07:00:00.000Z,,19.87,31.36,,30.11,32.93,,84,,27.39,31.66,30,,36.73,33.11,,35.21,31.86,37,,6.42,6,6,,20.89,40.32,,,44.010408,20.91121
AC8QFXSV,2022-04-30T07:00:00.000Z,,45.59,62.13,,79.68,66.06,,162,,64.11,51.09,80,,113.44,67.07,,88.77,51.76,113,,13.66,13,14,,8.37,71.86,,,43.273598233937264,20.002305028664463
AHVMMMWN,2022-04-30T07:00:00.000Z,,13.28,18.34,,22.27,19.33,,104,,29.51,23.99,22,,24.54,19.46,,35.27,24.18,25,,-1.35,,,,12.85,65.15,,,43.0671684,22.4085712
A9YQLGCC,2022-04-30T07:00:00.000Z,,14.87,20.71,,22.81,21.8,,80,,20.81,19.65,23,,27.1,21.94,,25.39,19.78,27,,1.56,1,2,,14.8,56.18,,,42.5366089,20.2955676
A2027ZB9,2022-04-30T07:00:00.000Z,,19.52,26.66,,31.6,28.06,,98,,34.04,30.53,32,,34.72,28.24,,40.16,30.81,35,,-0.98,,,,18.87,57.66,,,44.797027,20.528377
RV7PD1M1,2022-04-30T07:00:00.000Z,,,,,23.45,,,91,,17.66,,23,,37.84,,,25.94,,38,,,,,,,,,,44.664084,20.926728999999998
RMQF0HMT,2022-04-30T07:00:00.000Z,,,,,13.3,,,58,,16.1,,13,,17.1,,,21.47,,17,,6.25,6,6,49.97,,,,,44.82111999999999,20.459113000000002
RH91V0ZQ,2022-04-30T07:00:00.000Z,,,,,,,,,,,,,,,,,,,,,7.16,7,7,,,,,,44.652336,20.931675
RQCHFQWB,2022-04-30T07:00:00.000Z,,,,,14.1,,,61,,16.85,,14,,22.05,,,24.59,,22,,16.49,16,16,,,,,,44.798745999999994,20.450184
RQMLY1RN,2022-04-30T07:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.35,9,9,,,,,,44.011572999999984,20.925031
RNVM05M6,2022-04-30T07:00:00.000Z,,,,,,,,,,,,,,,,,,,,,7.42,7,7,43.6,,,,,44.796958999999994,20.475288
A5H2PCSZ,2022-04-30T06:00:00.000Z,,9.37,17.11,,15.71,17.91,,60,,18.45,20.26,16,,17.37,18.05,,20.81,20.43,17,,2.05,2,2,,22.14,41.41,,,44.797027,20.528377
AQVRLJYL,2022-04-30T06:00:00.000Z,,48.17,79.8,,80.64,85.06,,170,,44.45,47.58,81,,102.9,85.77,,60.06,47.99,103,,8.47,8,8,,14.18,74.19,,,44.664514,20.928384
A9YQLGCC,2022-04-30T06:00:00.000Z,,16.74,21.76,,26.58,23.01,,86,,21.59,20.36,27,,31.9,23.17,,26.51,20.5,32,,4.32,4,4,,12.57,61.96,,,42.5366089,20.2955676
A2027ZB9,2022-04-30T06:00:00.000Z,,18.45,24.99,,29.87,26.29,,102,,33.62,30.23,30,,32.31,26.45,,39.69,30.5,32,,4.46,4,4,,17.1,62.63,,,44.797027,20.528377
A0VTV4M9,2022-04-30T06:00:00.000Z,,32.45,43.23,,52.88,45.67,,131,,37.44,33.94,53,,67.7,46.1,,45.06,34.2,68,,8.73,8,9,,12.53,68.96,,,44.010408,20.91121
ABZ0QQ65,2022-04-30T06:00:00.000Z,,14.54,27.07,,22.48,28.31,,71,,14.92,19.97,22,,24.08,28.45,,16.35,20.07,24,,8.43,8,8,,22.08,40.96,,,44.664514,20.928384
AHVMMMWN,2022-04-30T06:00:00.000Z,,33.29,41.48,,56.43,43.92,,139,,30.79,25.12,56,,72.13,44.35,,36.94,25.33,72,,10.55,10,11,,7.81,79.77,,,43.0671684,22.4085712
AY1R2WBZ,2022-04-30T06:00:00.000Z,,17,25.66,,26.99,26.87,,73,,41.51,50.76,27,,30.35,27.04,,47.3,51.1,30,,2.19,2,2,,17.95,42.48,,,43.0671684,22.4085712
AC8QFXSV,2022-04-30T06:00:00.000Z,,37.46,40.7,,70.87,43.47,,162,,61.97,49.13,71,,108.44,44.37,,85.51,49.77,108,,23.97,23,24,,4.73,81.64,,,43.273598233937264,20.002305028664463
A3QK8XR1,2022-04-30T06:00:00.000Z,,17.71,28.69,,27.05,30.06,,79,,27.22,31.46,27,,33.75,30.26,,35.15,31.67,34,,5.37,5,5,,20.81,39.41,,,44.010408,20.91121
RMQF0HMT,2022-04-30T06:00:00.000Z,,,,,13.87,,,62,,16.14,,14,,16.38,,,21.42,,16,,10.73,10,11,42.96,,,,,44.82111999999999,20.459113000000002
RQMLY1RN,2022-04-30T06:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.59,9,10,,,,,,44.011572999999984,20.925031
RQCHFQWB,2022-04-30T06:00:00.000Z,,,,,17.79,,,67,,17.2,,18,,27.24,,,24.86,,27,,24.34,23,24,,,,,,44.798745999999994,20.450184
RNVM05M6,2022-04-30T06:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.22,9,9,42,,,,,44.796958999999994,20.475288
RH91V0ZQ,2022-04-30T06:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.22,8,8,,,,,,44.652336,20.931675
RV7PD1M1,2022-04-30T06:00:00.000Z,,,,,49.54,,,109,,17.16,,50,,68.94,,,24.97,,69,,,,,,,,,,44.664084,20.926728999999998
A5H2PCSZ,2022-04-30T05:00:00.000Z,,9.82,17,,15.54,17.77,,62,,18.44,20.28,16,,16.9,17.89,,20.77,20.45,17,,8.01,8,8,,20.6,43.95,,,44.797027,20.528377
A9YQLGCC,2022-04-30T05:00:00.000Z,,16.96,20.42,,29.21,21.89,,91,,22.16,20.68,29,,35.88,22.07,,27.38,20.83,36,,9.11,9,9,,9.53,69.3,,,42.5366089,20.2955676
AC8QFXSV,2022-04-30T05:00:00.000Z,,42.4,45.82,,78.69,48.96,,163,,60.75,48.44,79,,118.46,49.9,,83.19,49.05,118,,21.89,21,22,,3.08,83.3,,,43.273598233937264,20.002305028664463
A3QK8XR1,2022-04-30T05:00:00.000Z,,15.74,25.95,,24.86,27.24,,76,,27.58,31.85,25,,30.12,27.43,,35.65,32.06,30,,3.86,4,4,,20.81,38.66,,,44.010408,20.91121
AQVRLJYL,2022-04-30T05:00:00.000Z,,88.05,150.97,,147.48,160.89,,177,,42.48,45.1,147,,184.81,162.29,,57.65,45.5,185,,14.71,14,15,,11.13,80.93,,,44.664514,20.928384
A2027ZB9,2022-04-30T05:00:00.000Z,,19.75,24.76,,32.89,26.14,,111,,33.44,30.07,33,,35.82,26.33,,39.51,30.34,36,,12.02,11,12,,14.48,69.06,,,44.797027,20.528377
AY1R2WBZ,2022-04-30T05:00:00.000Z,,13.37,20.3,,21.4,21.27,,63,,42.09,51.39,21,,23.79,21.4,,48.11,51.74,24,,-0.57,,,,17.92,40.88,,,43.0671684,22.4085712
A0VTV4M9,2022-04-30T05:00:00.000Z,,29.27,35.64,,48.98,37.64,,126,,36.5,32.98,49,,62.19,38.05,,43.63,33.24,62,,9.96,9,10,,10.64,71.01,,,44.010408,20.91121
AHVMMMWN,2022-04-30T05:00:00.000Z,,36.51,44.25,,61.74,46.9,,126,,31.82,26.64,62,,83.07,47.4,,38.27,26.87,83,,11.04,10,11,,4.8,81.91,,,43.0671684,22.4085712
ABZ0QQ65,2022-04-30T05:00:00.000Z,,14.96,27.12,,21.8,28.35,,70,,14.63,19.64,22,,23.26,28.46,,16.02,19.74,23,,9.82,9,10,,21.55,41.89,,,44.664514,20.928384
RNVM05M6,2022-04-30T05:00:00.000Z,,,,,,,,,,,,,,,,,,,,,17.61,17,18,19.34,,,,,44.796958999999994,20.475288
RV7PD1M1,2022-04-30T05:00:00.000Z,,,,,33.39,,,84,,15.58,,33,,49.04,,,22.71,,49,,,,,,,,,,44.664084,20.926728999999998
RQCHFQWB,2022-04-30T05:00:00.000Z,,,,,21.31,,,71,,17.44,,21,,32.52,,,24.81,,33,,29.04,27,29,,,,,,44.798745999999994,20.450184
RMQF0HMT,2022-04-30T05:00:00.000Z,,,,,20.18,,,70,,16.37,,20,,23.9,,,21.63,,24,,22.98,22,23,8.99,,,,,44.82111999999999,20.459113000000002
RH91V0ZQ,2022-04-30T05:00:00.000Z,,,,,,,,,,,,,,,,,,,,,10.25,10,10,,,,,,44.652336,20.931675
RQMLY1RN,2022-04-30T05:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.23,8,8,,,,,,44.011572999999984,20.925031
A5H2PCSZ,2022-04-30T04:00:00.000Z,,11.24,18.9,,17.66,19.81,,66,,18.85,20.72,18,,19.44,19.93,,21.18,20.89,19,,9.23,9,9,,19.98,45.05,,,44.797027,20.528377
AC8QFXSV,2022-04-30T04:00:00.000Z,,43.15,44.98,,81.28,48.12,,163,,59.77,48,81,,122.95,49.08,,81.38,48.6,123,,25.13,24,25,,1.69,84.75,,,43.273598233937264,20.002305028664463
AHVMMMWN,2022-04-30T04:00:00.000Z,,17.75,19.17,,29.59,20.21,,88,,31.98,26.96,30,,37.6,20.39,,38.36,27.19,38,,9.17,9,9,,3.33,80.18,,,43.0671684,22.4085712
ABZ0QQ65,2022-04-30T04:00:00.000Z,,13.4,25.15,,19.66,26.26,,68,,14.36,19.32,20,,21.25,26.36,,15.72,19.42,21,,10.29,10,10,,21.27,42.51,,,44.664514,20.928384
A9YQLGCC,2022-04-30T04:00:00.000Z,,22.04,25.35,,39.55,26.95,,95,,23.22,21.49,40,,52.45,27.3,,29.17,21.66,52,,12.53,12,13,,6.22,75.29,,,42.5366089,20.2955676
A3QK8XR1,2022-04-30T04:00:00.000Z,,14.53,23.65,,20.79,24.7,,74,,27.98,32.21,21,,25.52,24.83,,36.3,32.43,26,,2.49,2,2,,20.84,38.05,,,44.010408,20.91121
A0VTV4M9,2022-04-30T04:00:00.000Z,,26.08,30,,44.06,31.7,,122,,36.25,32.76,44,,51.83,31.96,,43.27,33.02,52,,11.1,10,11,,9.41,71.53,,,44.010408,20.91121
AQVRLJYL,2022-04-30T04:00:00.000Z,,41.8,64.78,,67.29,68.49,,155,,38.11,39.79,67,,96.74,69.25,,52.43,40.15,97,,16.14,15,16,,10.45,81.13,,,44.664514,20.928384
AY1R2WBZ,2022-04-30T04:00:00.000Z,,8.13,13.47,,13.12,14.03,,55,,42.6,51.86,13,,14.55,14.12,,48.69,52.21,15,,-2.85,,,,17.98,40.07,,,43.0671684,22.4085712
A2027ZB9,2022-04-30T04:00:00.000Z,,28.63,35.53,,48.68,37.56,,126,,33.54,30.03,49,,59.64,37.93,,39.61,30.31,60,,21.86,21,22,,12.21,75.33,,,44.797027,20.528377
RH91V0ZQ,2022-04-30T04:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.75,8,9,,,,,,44.652336,20.931675
RQCHFQWB,2022-04-30T04:00:00.000Z,,,,,22.61,,,72,,17.58,,23,,29.97,,,24.71,,30,,27.94,26,28,,,,,,44.798745999999994,20.450184
RV7PD1M1,2022-04-30T04:00:00.000Z,,,,,25.54,,,72,,14.78,,26,,36.59,,,21.36,,37,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2022-04-30T04:00:00.000Z,,,,,,,,,,,,,,,,,,,,,6.05,6,6,,,,,,44.011572999999984,20.925031
RNVM05M6,2022-04-30T04:00:00.000Z,,,,,,,,,,,,,,,,,,,,,23.18,22,23,3.16,,,,,44.796958999999994,20.475288
RMQF0HMT,2022-04-30T04:00:00.000Z,,,,,20.98,,,71,,16.49,,21,,24.84,,,21.63,,25,,26.74,25,27,2.85,,,,,44.82111999999999,20.459113000000002
A5H2PCSZ,2022-04-30T03:00:00.000Z,,11.83,19.49,,18.59,20.47,,70,,18.94,20.85,19,,20.46,20.61,,21.23,21.03,20,,10.09,10,10,,19.98,45.28,,,44.797027,20.528377
AHVMMMWN,2022-04-30T03:00:00.000Z,,15.98,17.8,,27.57,18.86,,87,,33.52,28.4,28,,34.5,19.02,,40.47,28.66,34,,8.53,8,9,,3.43,78.3,,,43.0671684,22.4085712
AY1R2WBZ,2022-04-30T03:00:00.000Z,,8.25,13.48,,13.07,14.07,,57,,43.52,52.64,13,,14.08,14.15,,49.68,52.99,14,,-3,,,,18.04,40.32,,,43.0671684,22.4085712
A2027ZB9,2022-04-30T03:00:00.000Z,,28.75,35.17,,48.22,37.03,,119,,33.59,30,48,,59.15,37.38,,39.74,30.27,59,,22.39,21,22,,11.43,75.73,,,44.797027,20.528377
AC8QFXSV,2022-04-30T03:00:00.000Z,,37.34,36.05,,70.6,38.41,,161,,58.44,47.34,71,,103.55,39.09,,78.94,47.92,104,,22.2,21,22,,0.59,82.89,,,43.273598233937264,20.002305028664463
ABZ0QQ65,2022-04-30T03:00:00.000Z,,13.01,24.38,,20.46,25.5,,69,,14.23,19.13,20,,22.48,25.67,,15.58,19.23,22,,10.43,10,10,,21.26,42.65,,,44.664514,20.928384
AQVRLJYL,2022-04-30T03:00:00.000Z,,40.91,60.36,,66.14,63.96,,153,,37.34,38.56,66,,94.08,64.63,,51.2,38.9,94,,20.07,19,20,,9.87,84.97,,,44.664514,20.928384
A9YQLGCC,2022-04-30T03:00:00.000Z,,16.59,18.52,,29.43,19.63,,82,,23.87,22.02,29,,37.93,19.85,,30.29,22.2,38,,12.65,12,13,,4.49,75.76,,,42.5366089,20.2955676
A0VTV4M9,2022-04-30T03:00:00.000Z,,23.72,27.39,,40.06,28.86,,118,,36.12,32.66,40,,46.98,29.1,,43.2,32.92,47,,8.77,8,9,,9.31,68.99,,,44.010408,20.91121
A3QK8XR1,2022-04-30T03:00:00.000Z,,14.91,24.51,,22.8,25.68,,79,,28.3,32.41,23,,28.41,25.84,,36.76,32.63,28,,1.73,2,2,,20.89,38.12,,,44.010408,20.91121
RQCHFQWB,2022-04-30T03:00:00.000Z,,,,,19.19,,,71,,17.7,,19,,24.48,,,24.63,,24,,26.8,25,27,,,,,,44.798745999999994,20.450184
RQMLY1RN,2022-04-30T03:00:00.000Z,,,,,,,,,,,,,,,,,,,,,4.26,4,4,,,,,,44.011572999999984,20.925031
RMQF0HMT,2022-04-30T03:00:00.000Z,,,,,21.68,,,73,,16.55,,22,,24.82,,,21.56,,25,,29.29,28,29,2.51,,,,,44.82111999999999,20.459113000000002
RH91V0ZQ,2022-04-30T03:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.03,8,8,,,,,,44.652336,20.931675
RV7PD1M1,2022-04-30T03:00:00.000Z,,,,,17.57,,,65,,14.34,,18,,24.58,,,20.51,,25,,,,,,,,,,44.664084,20.926728999999998
RNVM05M6,2022-04-30T03:00:00.000Z,,,,,,,,,,,,,,,,,,,,,24.33,23,24,2.4,,,,,44.796958999999994,20.475288
A5H2PCSZ,2022-04-30T02:00:00.000Z,,12.52,20.87,,21.81,22.01,,76,,18.87,20.82,22,,24.44,22.22,,21.13,20.99,24,,9.33,9,9,,20.13,45.24,,,44.797027,20.528377
AY1R2WBZ,2022-04-30T02:00:00.000Z,,9.6,15.5,,15.29,16.23,,61,,44.4,53.36,15,,16.24,16.31,,50.65,53.73,16,,-1.99,,,,18.13,41.17,,,43.0671684,22.4085712
A0VTV4M9,2022-04-30T02:00:00.000Z,,27.11,31.78,,43.99,33.49,,123,,36.39,32.91,44,,52.96,33.77,,43.67,33.18,53,,8.67,8,9,,9.71,69.71,,,44.010408,20.91121
A3QK8XR1,2022-04-30T02:00:00.000Z,,16.77,27.17,,24.98,28.47,,84,,28.54,32.6,25,,32.07,28.67,,37,32.82,32,,1.88,2,2,,20.94,38.8,,,44.010408,20.91121
AHVMMMWN,2022-04-30T02:00:00.000Z,,19.05,21.58,,32.62,22.91,,91,,34.86,29.5,33,,41.56,23.09,,42.25,29.77,42,,8.65,8,9,,4.2,77.87,,,43.0671684,22.4085712
A2027ZB9,2022-04-30T02:00:00.000Z,,24.59,29.42,,41.56,30.91,,107,,33.6,29.87,42,,48.56,31.19,,39.76,30.15,49,,20.17,19,20,,11.53,73.9,,,44.797027,20.528377
A9YQLGCC,2022-04-30T02:00:00.000Z,,15.43,17.29,,25.93,18.24,,77,,24.23,22.17,26,,32.54,18.4,,30.75,22.36,33,,12.03,11,12,,4.63,73.79,,,42.5366089,20.2955676
AC8QFXSV,2022-04-30T02:00:00.000Z,,39.79,39.5,,72.05,41.96,,162,,57.9,47.45,72,,102.2,42.6,,77.9,48.03,102,,22.11,21,22,,0.82,80.34,,,43.273598233937264,20.002305028664463
AQVRLJYL,2022-04-30T02:00:00.000Z,,31.73,40.86,,50.31,43.09,,146,,36.99,37.85,50,,70.32,43.49,,50.68,38.19,70,,18.2,17,18,,9.61,81.67,,,44.664514,20.928384
ABZ0QQ65,2022-04-30T02:00:00.000Z,,13.99,26,,21.77,27.18,,70,,14.14,19.02,22,,23.51,27.32,,15.43,19.11,24,,11.49,11,11,,21.37,42.59,,,44.664514,20.928384
RQCHFQWB,2022-04-30T02:00:00.000Z,,,,,21.31,,,76,,17.87,,21,,25.38,,,24.66,,25,,22.2,21,22,,,,,,44.798745999999994,20.450184
RV7PD1M1,2022-04-30T02:00:00.000Z,,,,,16.63,,,68,,14.23,,17,,19.65,,,20.15,,20,,,,,,,,,,44.664084,20.926728999999998
RMQF0HMT,2022-04-30T02:00:00.000Z,,,,,22.79,,,75,,16.54,,23,,26.68,,,21.45,,27,,28.37,27,28,2.13,,,,,44.82111999999999,20.459113000000002
RNVM05M6,2022-04-30T02:00:00.000Z,,,,,,,,,,,,,,,,,,,,,27.13,26,27,2.27,,,,,44.796958999999994,20.475288
RQMLY1RN,2022-04-30T02:00:00.000Z,,,,,,,,,,,,,,,,,,,,,3.47,3,3,,,,,,44.011572999999984,20.925031
RH91V0ZQ,2022-04-30T02:00:00.000Z,,,,,,,,,,,,,,,,,,,,,7.72,7,8,,,,,,44.652336,20.931675
A5H2PCSZ,2022-04-30T01:00:00.000Z,,13.72,22.77,,24.6,24.1,,80,,18.73,20.79,25,,28.14,24.33,,20.92,20.95,28,,10.48,10,10,,20.3,45.16,,,44.797027,20.528377
A0VTV4M9,2022-04-30T01:00:00.000Z,,26.2,30.95,,43.2,32.65,,125,,36.57,33.08,43,,49.91,32.91,,44,33.35,50,,9.54,9,10,,10.07,69.4,,,44.010408,20.91121
AQVRLJYL,2022-04-30T01:00:00.000Z,,33.4,44.8,,52.93,47.07,,152,,37.26,38,53,,74.45,47.53,,51.1,38.35,74,,17.77,17,18,,9.86,81.52,,,44.664514,20.928384
ABZ0QQ65,2022-04-30T01:00:00.000Z,,13.67,25.51,,20.87,26.66,,69,,14.04,18.91,21,,22.4,26.79,,15.28,19,22,,11.76,11,12,,21.5,42.59,,,44.664514,20.928384
AY1R2WBZ,2022-04-30T01:00:00.000Z,,9.83,16.16,,16.32,16.91,,64,,45.16,53.96,16,,17.84,17.02,,51.53,54.33,18,,-1.98,,,,18.19,41.34,,,43.0671684,22.4085712
A3QK8XR1,2022-04-30T01:00:00.000Z,,16.99,28.21,,25.76,29.55,,87,,28.74,32.7,26,,32.3,29.74,,37.18,32.92,32,,2.31,2,2,,20.99,39.32,,,44.010408,20.91121
AC8QFXSV,2022-04-30T01:00:00.000Z,,37.19,36.98,,67.09,39.24,,164,,57.77,47.95,67,,97.86,39.9,,77.65,48.53,98,,23.09,22,23,,1.77,78.56,,,43.273598233937264,20.002305028664463
AHVMMMWN,2022-04-30T01:00:00.000Z,,14.28,17.02,,26.55,18.02,,87,,35.94,30.37,27,,35.35,18.24,,43.63,30.65,35,,10,9,10,,4.36,78.46,,,43.0671684,22.4085712
A9YQLGCC,2022-04-30T01:00:00.000Z,,14.45,15.85,,23.92,16.82,,73,,24.58,22.35,24,,31.06,16.98,,31.25,22.55,31,,12.37,12,12,,4.48,73.22,,,42.5366089,20.2955676
A2027ZB9,2022-04-30T01:00:00.000Z,,17.28,21.38,,30.33,22.49,,97,,33.84,29.93,30,,34.61,22.71,,40.19,30.22,35,,20.88,20,21,,11.8,72.39,,,44.797027,20.528377
RH91V0ZQ,2022-04-30T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,12.04,11,12,,,,,,44.652336,20.931675
RV7PD1M1,2022-04-30T01:00:00.000Z,,,,,25.84,,,75,,14.11,,26,,29.21,,,19.94,,29,,,,,,,,,,44.664084,20.926728999999998
RMQF0HMT,2022-04-30T01:00:00.000Z,,,,,23.36,,,77,,16.43,,23,,28.83,,,21.21,,29,,30.32,29,30,2.23,,,,,44.82111999999999,20.459113000000002
RQMLY1RN,2022-04-30T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,3.7,3,4,,,,,,44.011572999999984,20.925031
RQCHFQWB,2022-04-30T01:00:00.000Z,,,,,24.84,,,82,,18.12,,25,,30.28,,,24.79,,30,,26.03,25,26,,,,,,44.798745999999994,20.450184
