Device ID,Time [UTC+00:00],PM1 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM1 1-Hour Mean Mass Concentration Raw [ug/m3],PM1 1-Hour Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM2.5 1-Hour Mean Mass Concentration Raw [ug/m3],PM2.5 1-Hour Mean Number Concentration [#/cm3],PM2.5 NowCast Mass Concentration [ug/m3],PM2.5 NowCast AQI (US EPA),PM2.5 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM2.5 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM2.5 24-Hour Rolling Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean AQI (WA DWER),PM10 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM10 1-Hour Mean Mass Concentration Raw [ug/m3],PM10 1-Hour Mean Number Concentration [#/cm3],PM10 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM10 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM10 24-Hour Rolling Mean Number Concentration [#/cm3],PM10 1-Hour Mean AQI (WA DWER),NO2 1-Hour Mean Concentration Calibrated [ppb],NO2 1-Hour Mean Concentration Raw [ppb],NO2 1-Hour Mean AQI (US EPA),NO2 1-Hour Mean AQI (WA DWER),O3 1-Hour Mean Concentration Raw [ppb],Temperature Internal 1-Hour Mean [degC],Rel. Humidity Internal 1-Hour Mean [%],Wind Speed 1-Hour Mean [m/s],Wind Direction 1-Hour Mean [degrees],latitude,longitude
RH91V0ZQ,2022-02-27T21:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.24,8,8,,,,,,44.652336,20.931675
RMQF0HMT,2022-02-27T21:00:00.000Z,,,,,22.15,,,64,,15.87,,22,,24.67,,,18.49,,25,,11.38,11,11,46.25,,,,,44.82111999999999,20.459113000000002
RV7PD1M1,2022-02-27T21:00:00.000Z,,,,,27.25,,,85,,20.08,,27,,31.7,,,28.6,,32,,,,,,,,,,44.664084,20.926728999999998
RQCHFQWB,2022-02-27T21:00:00.000Z,,,,,17.98,,,59,,14.85,,18,,19.4,,,16.81,,19,,22.56,21,23,,,,,,44.798745999999994,20.450184
RV7PD1M1,2022-02-27T20:00:00.000Z,,,,,31.56,,,87,,20.38,,32,,38.04,,,28.74,,38,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2022-02-27T20:00:00.000Z,,,,,,,,,,,,,,,,,,,,,12.52,12,13,,,,,,44.011572999999984,20.925031
RMQF0HMT,2022-02-27T20:00:00.000Z,,,,,14.54,,,55,,15.89,,15,,16.6,,,18.44,,17,,18.65,18,19,48.15,,,,,44.82111999999999,20.459113000000002
RH91V0ZQ,2022-02-27T20:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.33,9,9,,,,,,44.652336,20.931675
RQCHFQWB,2022-02-27T20:00:00.000Z,,,,,13.96,,,55,,15.11,,14,,16.48,,,17.11,,16,,28.12,27,28,,,,,,44.798745999999994,20.450184
RNVM05M6,2022-02-27T20:00:00.000Z,,,,,,,,,,,,,,,,,,,,,16.34,15,16,41.07,,,,,44.796958999999994,20.475288
RMQF0HMT,2022-02-27T19:00:00.000Z,,,,,15.68,,,55,,16.25,,16,,18.06,,,18.75,,18,,16.41,15,16,50.99,,,,,44.82111999999999,20.459113000000002
RQMLY1RN,2022-02-27T19:00:00.000Z,,,,,,,,,,,,,,,,,,,,,19.09,18,19,,,,,,44.011572999999984,20.925031
RH91V0ZQ,2022-02-27T19:00:00.000Z,,,,,,,,,,,,,,,,,,,,,12.2,12,12,,,,,,44.652336,20.931675
RV7PD1M1,2022-02-27T19:00:00.000Z,,,,,36.1,,,81,,20.6,,36,,38.16,,,28.71,,38,,,,,,,,,,44.664084,20.926728999999998
RQCHFQWB,2022-02-27T19:00:00.000Z,,,,,15.07,,,55,,15.39,,15,,18.37,,,17.33,,18,,34.04,32,34,,,,,,44.798745999999994,20.450184
RNVM05M6,2022-02-27T19:00:00.000Z,,,,,,,,,,,,,,,,,,,,,14.46,14,14,42.73,,,,,44.796958999999994,20.475288
RMQF0HMT,2022-02-27T18:00:00.000Z,,,,,15.15,,,53,,16.56,,15,,16.95,,,19,,17,,12.73,12,13,55.84,,,,,44.82111999999999,20.459113000000002
RQMLY1RN,2022-02-27T18:00:00.000Z,,,,,,,,,,,,,,,,,,,,,26.74,25,27,,,,,,44.011572999999984,20.925031
RV7PD1M1,2022-02-27T18:00:00.000Z,,,,,18.66,,,62,,20.3,,19,,25.68,,,28.33,,26,,,,,,,,,,44.664084,20.926728999999998
RNVM05M6,2022-02-27T18:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.27,9,9,56.08,,,,,44.796958999999994,20.475288
RQCHFQWB,2022-02-27T18:00:00.000Z,,,,,13.23,,,53,,15.69,,13,,15.25,,,17.49,,15,,23.02,22,23,,,,,,44.798745999999994,20.450184
RH91V0ZQ,2022-02-27T18:00:00.000Z,,,,,,,,,,,,,,,,,,,,,12.19,12,12,,,,,,44.652336,20.931675
RV7PD1M1,2022-02-27T17:00:00.000Z,,,,,16.23,,,59,,20.74,,16,,24.51,,,28.5,,25,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2022-02-27T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,18.47,17,18,,,,,,44.011572999999984,20.925031
RMQF0HMT,2022-02-27T17:00:00.000Z,,,,,14.85,,,50,,17.33,,15,,17.63,,,19.75,,18,,12.85,12,13,55.57,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2022-02-27T17:00:00.000Z,,,,,16.34,,,52,,16.16,,16,,19.46,,,17.91,,19,,27.43,26,27,,,,,,44.798745999999994,20.450184
RNVM05M6,2022-02-27T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,12.59,12,13,47.9,,,,,44.796958999999994,20.475288
RH91V0ZQ,2022-02-27T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,13.99,13,14,,,,,,44.652336,20.931675
RNVM05M6,2022-02-27T16:00:00.000Z,,,,,,,,,,,,,,,,,,,,,11.07,10,11,54.92,,,,,44.796958999999994,20.475288
RMQF0HMT,2022-02-27T16:00:00.000Z,,,,,10.16,,,43,,17.69,,10,,13.03,,,20.05,,13,,9.35,9,9,62.53,,,,,44.82111999999999,20.459113000000002
RV7PD1M1,2022-02-27T16:00:00.000Z,,,,,14.95,,,58,,21.35,,15,,18.37,,,28.77,,18,,,,,,,,,,44.664084,20.926728999999998
RQCHFQWB,2022-02-27T16:00:00.000Z,,,,,9.19,,,40,,16.62,,9,,11.71,,,18.33,,12,,15.65,15,16,,,,,,44.798745999999994,20.450184
RQMLY1RN,2022-02-27T16:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.99,8,9,,,,,,44.011572999999984,20.925031
RH91V0ZQ,2022-02-27T16:00:00.000Z,,,,,,,,,,,,,,,,,,,,,10.05,9,10,,,,,,44.652336,20.931675
RH91V0ZQ,2022-02-27T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.88,6,6,,,,,,44.652336,20.931675
RQMLY1RN,2022-02-27T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.53,8,9,,,,,,44.011572999999984,20.925031
RNVM05M6,2022-02-27T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.37,8,8,61.79,,,,,44.796958999999994,20.475288
RQCHFQWB,2022-02-27T15:00:00.000Z,,,,,10.2,,,41,,17.09,,10,,12.35,,,18.8,,12,,19.19,18,19,,,,,,44.798745999999994,20.450184
RV7PD1M1,2022-02-27T15:00:00.000Z,,,,,16.04,,,59,,21.67,,16,,24.78,,,28.94,,25,,,,,,,,,,44.664084,20.926728999999998
RMQF0HMT,2022-02-27T15:00:00.000Z,,,,,10.84,,,44,,18.06,,11,,13.96,,,20.39,,14,,8.81,8,9,64.57,,,,,44.82111999999999,20.459113000000002
RV7PD1M1,2022-02-27T14:00:00.000Z,,,,,16.47,,,59,,21.75,,16,,23.52,,,28.67,,24,,,,,,,,,,44.664084,20.926728999999998
RMQF0HMT,2022-02-27T14:00:00.000Z,,,,,10.5,,,43,,18.44,,10,,13.87,,,20.67,,14,,7.81,7,8,62.23,,,,,44.82111999999999,20.459113000000002
RNVM05M6,2022-02-27T14:00:00.000Z,,,,,,,,,,,,,,,,,,,,,7.59,7,8,59.14,,,,,44.796958999999994,20.475288
RQMLY1RN,2022-02-27T14:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.25,8,8,,,,,,44.011572999999984,20.925031
RQCHFQWB,2022-02-27T14:00:00.000Z,,,,,10.07,,,40,,17.31,,10,,12.57,,,18.96,,13,,16.65,16,17,,,,,,44.798745999999994,20.450184
RH91V0ZQ,2022-02-27T14:00:00.000Z,,,,,,,,,,,,,,,,,,,,,3.41,3,3,,,,,,44.652336,20.931675
RQMLY1RN,2022-02-27T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,7.63,7,8,,,,,,44.011572999999984,20.925031
RQCHFQWB,2022-02-27T13:00:00.000Z,,,,,9.17,,,38,,17.51,,9,,14.11,,,19.16,,14,,9.28,9,9,,,,,,44.798745999999994,20.450184
RNVM05M6,2022-02-27T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,6.1,6,6,63.79,,,,,44.796958999999994,20.475288
RMQF0HMT,2022-02-27T13:00:00.000Z,,,,,10.04,,,43,,18.83,,10,,14.15,,,21.08,,14,,6.41,6,6,66.42,,,,,44.82111999999999,20.459113000000002
RV7PD1M1,2022-02-27T13:00:00.000Z,,,,,15.82,,,58,,21.6,,16,,34.46,,,28.24,,34,,,,,,,,,,44.664084,20.926728999999998
RH91V0ZQ,2022-02-27T13:00:00.000Z,,,,,,,,,,,,,,,,,,,,,4.1,4,4,,,,,,44.652336,20.931675
RMQF0HMT,2022-02-27T12:00:00.000Z,,,,,10.22,,,45,,19.05,,10,,13.7,,,21.22,,14,,7.98,8,8,62.4,,,,,44.82111999999999,20.459113000000002
RH91V0ZQ,2022-02-27T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,3.77,4,4,,,,,,44.652336,20.931675
RNVM05M6,2022-02-27T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.51,5,6,63.51,,,,,44.796958999999994,20.475288
RQCHFQWB,2022-02-27T12:00:00.000Z,,,,,8.54,,,39,,17.71,,9,,11.55,,,19.2,,12,,7.25,7,7,,,,,,44.798745999999994,20.450184
RV7PD1M1,2022-02-27T12:00:00.000Z,,,,,13.16,,,57,,21.61,,13,,27.5,,,27.64,,28,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2022-02-27T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,7.86,7,8,,,,,,44.011572999999984,20.925031
RQMLY1RN,2022-02-27T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,,7.43,7,7,,,,,,44.011572999999984,20.925031
RNVM05M6,2022-02-27T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.55,5,6,61.27,,,,,44.796958999999994,20.475288
RH91V0ZQ,2022-02-27T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,,3.3,3,3,,,,,,44.652336,20.931675
RQCHFQWB,2022-02-27T11:00:00.000Z,,,,,8.88,,,42,,18.01,,9,,11.48,,,19.43,,11,,7.33,7,7,,,,,,44.798745999999994,20.450184
RMQF0HMT,2022-02-27T11:00:00.000Z,,,,,10.21,,,48,,19.36,,10,,15.36,,,21.61,,15,,8.17,8,8,59.65,,,,,44.82111999999999,20.459113000000002
RV7PD1M1,2022-02-27T11:00:00.000Z,,,,,16.45,,,62,,21.73,,16,,27.91,,,27.38,,28,,,,,,,,,,44.664084,20.926728999999998
RMQF0HMT,2022-02-27T10:00:00.000Z,,,,,11.59,,,52,,19.75,,12,,16.82,,,22.03,,17,,7.44,7,7,57.93,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2022-02-27T10:00:00.000Z,,,,,10.62,,,48,,18.36,,11,,12.95,,,19.79,,13,,7.23,7,7,,,,,,44.798745999999994,20.450184
RV7PD1M1,2022-02-27T10:00:00.000Z,,,,,15.58,,,64,,21.61,,16,,25.74,,,26.81,,26,,,,,,,,,,44.664084,20.926728999999998
RH91V0ZQ,2022-02-27T10:00:00.000Z,,,,,,,,,,,,,,,,,,,,,3.59,3,4,,,,,,44.652336,20.931675
RNVM05M6,2022-02-27T10:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.89,6,6,57.24,,,,,44.796958999999994,20.475288
RQMLY1RN,2022-02-27T10:00:00.000Z,,,,,,,,,,,,,,,,,,,,,4.87,5,5,,,,,,44.011572999999984,20.925031
RV7PD1M1,2022-02-27T09:00:00.000Z,,,,,18.29,,,68,,21.62,,18,,32.1,,,26.41,,32,,,,,,,,,,44.664084,20.926728999999998
RQCHFQWB,2022-02-27T09:00:00.000Z,,,,,11.83,,,52,,18.59,,12,,13.79,,,20.09,,14,,7.75,7,8,,,,,,44.798745999999994,20.450184
RH91V0ZQ,2022-02-27T09:00:00.000Z,,,,,,,,,,,,,,,,,,,,,3.92,4,4,,,,,,44.652336,20.931675
RNVM05M6,2022-02-27T09:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.37,5,5,55.87,,,,,44.796958999999994,20.475288
RQMLY1RN,2022-02-27T09:00:00.000Z,,,,,,,,,,,,,,,,,,,,,7.57,7,8,,,,,,44.011572999999984,20.925031
RMQF0HMT,2022-02-27T09:00:00.000Z,,,,,12.92,,,55,,20.01,,13,,17.03,,,22.23,,17,,7.33,7,7,56.61,,,,,44.82111999999999,20.459113000000002
RNVM05M6,2022-02-27T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,,6.85,6,7,48.73,,,,,44.796958999999994,20.475288
RH91V0ZQ,2022-02-27T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,,3.65,3,4,,,,,,44.652336,20.931675
RMQF0HMT,2022-02-27T08:00:00.000Z,,,,,14.34,,,58,,20.19,,14,,17.6,,,22.4,,18,,7.27,7,7,54.15,,,,,44.82111999999999,20.459113000000002
RV7PD1M1,2022-02-27T08:00:00.000Z,,,,,26.46,,,72,,21.57,,26,,38.57,,,25.8,,39,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2022-02-27T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,,8.19,8,8,,,,,,44.011572999999984,20.925031
RQCHFQWB,2022-02-27T08:00:00.000Z,,,,,12.72,,,54,,18.75,,13,,14.12,,,20.23,,14,,8.19,8,8,,,,,,44.798745999999994,20.450184
