Device ID,Time [UTC+00:00],PM1 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM1 1-Hour Mean Mass Concentration Raw [ug/m3],PM1 1-Hour Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM2.5 1-Hour Mean Mass Concentration Raw [ug/m3],PM2.5 1-Hour Mean Number Concentration [#/cm3],PM2.5 NowCast Mass Concentration [ug/m3],PM2.5 NowCast AQI (US EPA),PM2.5 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM2.5 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM2.5 24-Hour Rolling Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean AQI (WA DWER),PM10 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM10 1-Hour Mean Mass Concentration Raw [ug/m3],PM10 1-Hour Mean Number Concentration [#/cm3],PM10 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM10 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM10 24-Hour Rolling Mean Number Concentration [#/cm3],PM10 1-Hour Mean AQI (WA DWER),NO2 1-Hour Mean Concentration Calibrated [ppb],NO2 1-Hour Mean Concentration Raw [ppb],NO2 1-Hour Mean AQI (US EPA),NO2 1-Hour Mean AQI (WA DWER),O3 1-Hour Mean Concentration Raw [ppb],Temperature Internal 1-Hour Mean [degC],Temperature Ambient 1-Hour Mean [degC],Rel. Humidity Internal 1-Hour Mean [%],Rel. Humidity Ambient 1-Hour Mean [%],Wind Speed 1-Hour Mean [m/s],Wind Direction 1-Hour Mean [degrees],Atmospheric Pressure 1-Hour Mean [hPa],latitude,longitude
AC8QFXSV,2023-01-31T15:00:00.000Z,,1.81,4.18,,5.79,4.33,,21,,14.58,9.88,6,,7.16,4.4,,19.24,9.99,7,,7.39,7,7,,-1.01,,74.1,,,,,43.273598233937264,20.002305028664463
AHVMMMWN,2023-01-31T15:00:00.000Z,,23.78,26.48,,35.97,27.73,,105,,92.77,69.56,36,,47.9,27.95,,138.18,70.49,48,,3.26,3,3,,2.44,,69.61,,,,,43.0671684,22.4085712
A9YQLGCC,2023-01-31T15:00:00.000Z,,10.11,13.54,,18.82,14.35,,54,,54.55,35.7,19,,29.28,14.63,,85.35,36.28,29,,2.06,2,2,,8.38,,46.42,,,,,42.5366089,20.2955676
A2027ZB9,2023-01-31T15:00:00.000Z,,17.09,18.64,,30.64,19.54,,86,,73.7,52.59,31,,38.58,19.77,,104.12,53.36,39,,12.42,12,12,,6.51,,66.73,,,,,44.797027,20.528377
A5H2PCSZ,2023-01-31T14:00:00.000Z,,15.98,27.85,,24.49,29.08,,75,,38.93,51.09,24,,27.5,29.27,,47.68,51.5,28,,16.99,16,17,,24.73,,32.59,,,,,44.797027,20.528377
AQVRLJYL,2023-01-31T14:00:00.000Z,,,,,,,,,,91.51,49.42,,,,,,150.98,50.2,,,12.51,12,13,,5.33,,75.4,,,,,44.664514,20.928384
A9YQLGCC,2023-01-31T14:00:00.000Z,,4.09,7.07,,6.08,7.31,,36,,55.73,36.36,6,,10.22,7.36,,87.04,36.95,10,,2.16,2,2,,7.77,,51.48,,,,,42.5366089,20.2955676
A2027ZB9,2023-01-31T14:00:00.000Z,,14.77,16.83,,26.52,17.65,,82,,75.7,54.1,27,,33.03,17.86,,107.17,54.9,33,,12.16,11,12,,7.05,,66.02,,,,,44.797027,20.528377
A0VTV4M9,2023-01-31T14:00:00.000Z,,11.83,13.16,,20.18,13.77,,76,,68.88,50.79,20,,25.69,13.92,,98.69,51.52,26,,11.03,10,11,,4.76,,72.87,,,,,44.010408,20.91121
ABZ0QQ65,2023-01-31T14:00:00.000Z,,,,,,,,,,41.59,59.93,,,,,,51.17,60.33,,,,,,,,,,,,,,44.664514,20.928384
AHVMMMWN,2023-01-31T14:00:00.000Z,,10.75,12.27,,16.75,12.79,,108,,93.36,69.6,17,,22.61,12.9,,139.49,70.54,23,,1.31,1,1,,2.66,,69.04,,,,,43.0671684,22.4085712
AY1R2WBZ,2023-01-31T14:00:00.000Z,,32.88,56.54,,50.7,58.93,,154,,60.85,70.57,51,,65.94,59.38,,80.29,71.29,66,,6.49,6,6,,16.51,,40.39,,,,,43.0671684,22.4085712
AC8QFXSV,2023-01-31T14:00:00.000Z,,3.15,4.37,,5.42,4.53,,17,,15.34,10.44,5,,6.17,4.57,,20.34,10.56,6,,6.75,6,7,,-0.19,,74.04,,,,,43.273598233937264,20.002305028664463
A3QK8XR1,2023-01-31T14:00:00.000Z,,7.12,12.8,,12.16,13.46,,57,,42.62,53.68,12,,20.54,13.62,,59.23,54.28,21,,8.94,8,9,,19.82,,31.55,,,,,44.010408,20.91121
A5H2PCSZ,2023-01-31T13:00:00.000Z,,16.45,31.23,,25.73,32.77,,73,,39.51,51.76,26,,29.61,32.96,,48.48,52.18,30,,13.52,13,14,,24.01,,30.66,,,,,44.797027,20.528377
A9YQLGCC,2023-01-31T13:00:00.000Z,,3.86,6.66,,6.06,6.91,,47,,57.13,37.11,6,,10.09,6.97,,89.07,37.72,10,,1.47,1,1,,8.31,,51.57,,,,,42.5366089,20.2955676
AC8QFXSV,2023-01-31T13:00:00.000Z,,1.04,2.96,,3.39,3.05,,12,,15.71,10.8,3,,4.59,3.09,,20.96,10.91,5,,9.92,9,10,,1.05,,75.86,,,,,43.273598233937264,20.002305028664463
A3QK8XR1,2023-01-31T13:00:00.000Z,,9.67,16.24,,14.19,17.03,,63,,44.61,56.35,14,,19.88,17.14,,61.92,56.99,20,,8.24,8,8,,19.84,,31.14,,,,,44.010408,20.91121
AQVRLJYL,2023-01-31T13:00:00.000Z,,,,,,,,,,91.51,49.42,,,,,,150.98,50.2,,,11.66,11,12,,6.21,,72.01,,,,,44.664514,20.928384
A2027ZB9,2023-01-31T13:00:00.000Z,,12.95,14.76,,22.41,15.48,,83,,77.29,55.06,22,,27.39,15.63,,109.5,55.87,27,,6.73,6,7,,7.56,,62.65,,,,,44.797027,20.528377
AY1R2WBZ,2023-01-31T13:00:00.000Z,,40.71,82.03,,63.22,85.76,,159,,60.59,69.74,63,,83.82,86.45,,79.96,70.47,84,,10.5,10,10,,16.65,,41.39,,,,,43.0671684,22.4085712
A0VTV4M9,2023-01-31T13:00:00.000Z,,17.3,18.2,,30.47,19.1,,83,,72,53.39,30,,39.28,19.34,,103.49,54.17,39,,5.56,5,6,,6.05,,67,,,,,44.010408,20.91121
AHVMMMWN,2023-01-31T13:00:00.000Z,,26.55,30.23,,42.62,31.8,,153,,94.51,70.11,43,,58.29,32.09,,141.31,71.06,58,,4.1,4,4,,2.26,,74.96,,,,,43.0671684,22.4085712
ABZ0QQ65,2023-01-31T13:00:00.000Z,,,,,,,,,,41.59,59.93,,,,,,51.17,60.33,,,,,,,,,,,,,,44.664514,20.928384
A5H2PCSZ,2023-01-31T12:00:00.000Z,,13.4,23.32,,20.51,24.4,,67,,40.19,52.59,21,,22.41,24.56,,49.37,53.02,22,,3.84,4,4,,23.68,,27.68,,,,,44.797027,20.528377
AC8QFXSV,2023-01-31T12:00:00.000Z,,0.19,1.82,,1.76,1.86,,9,,15.98,11.03,2,,1.82,1.9,,21.37,11.15,2,,5.27,5,5,,1.56,,69.03,,,,,43.273598233937264,20.002305028664463
AHVMMMWN,2023-01-31T12:00:00.000Z,,47.82,58.64,,76.38,61.85,,162,,94.75,69.97,76,,106.5,62.44,,142.02,70.93,106,,5.6,5,6,,2.22,,78.23,,,,,43.0671684,22.4085712
ABZ0QQ65,2023-01-31T12:00:00.000Z,,13.36,24.58,,21.75,25.76,,,,41.59,59.93,22,,23.94,25.92,,51.17,60.33,24,,3.15,3,3,,25.36,,26.18,,,,,44.664514,20.928384
A9YQLGCC,2023-01-31T12:00:00.000Z,,8.85,12.55,,13.89,13.08,,61,,58.45,37.85,14,,19.7,13.2,,90.89,38.47,20,,3.36,3,3,,7.85,,56.01,,,,,42.5366089,20.2955676
A3QK8XR1,2023-01-31T12:00:00.000Z,,11.31,19.08,,18.82,20.02,,71,,46.13,58.04,19,,27.73,20.25,,64.13,58.7,28,,7.79,7,8,,19.8,,30.53,,,,,44.010408,20.91121
A0VTV4M9,2023-01-31T12:00:00.000Z,,13.18,14.77,,21.9,15.45,,77,,73.91,54.79,22,,26.24,15.59,,106.46,55.59,26,,1.81,2,2,,6.1,,63.88,,,,,44.010408,20.91121
AQVRLJYL,2023-01-31T12:00:00.000Z,,,,,,,,,,91.51,49.42,,,,,,150.98,50.2,,,9.42,9,9,,6.83,,68.22,,,,,44.664514,20.928384
AY1R2WBZ,2023-01-31T12:00:00.000Z,,45.75,97.21,,70.05,101.22,,163,,60.01,68.22,70,,88.91,101.98,,79.22,68.95,89,,9.78,9,10,,16.85,,40.92,,,,,43.0671684,22.4085712
A2027ZB9,2023-01-31T12:00:00.000Z,,20.93,23.01,,37.41,24.19,,94,,78.76,55.91,37,,52.88,24.56,,111.67,56.74,53,,7.04,7,7,,7.25,,62.22,,,,,44.797027,20.528377
A5H2PCSZ,2023-01-31T11:00:00.000Z,,11.5,20.63,,17.48,21.55,,65,,40.67,53.16,17,,19.42,21.67,,49.9,53.59,19,,13.14,12,13,,23.17,,31.84,,,,,44.797027,20.528377
AHVMMMWN,2023-01-31T11:00:00.000Z,,31.62,36.49,,50.56,38.45,,163,,93.89,68.73,51,,68.38,38.85,,141.11,69.69,68,,4.41,4,4,,2.02,,77.1,,,,,43.0671684,22.4085712
AY1R2WBZ,2023-01-31T11:00:00.000Z,,78.02,162.72,,115.11,169.31,,168,,59.17,66.02,115,,139.13,170.46,,78.32,66.74,139,,11.67,11,12,,17.06,,41.01,,,,,43.0671684,22.4085712
A2027ZB9,2023-01-31T11:00:00.000Z,,14.92,16.74,,25.74,17.53,,84,,79.38,56.22,26,,32.7,17.69,,112.38,57.05,33,,6.16,6,6,,7.29,,62.24,,,,,44.797027,20.528377
AC8QFXSV,2023-01-31T11:00:00.000Z,,0.4,2.13,,2.52,2.2,,11,,16.12,11.16,3,,2.85,2.25,,21.58,11.28,3,,6.33,6,6,,1.19,,72.07,,,,,43.273598233937264,20.002305028664463
ABZ0QQ65,2023-01-31T11:00:00.000Z,,,,,,,,,,41.67,60.08,,,,,,51.2,60.48,,,,,,,,,,,,,,44.664514,20.928384
AQVRLJYL,2023-01-31T11:00:00.000Z,,,,,,,,,,91.51,49.42,,,,,,150.98,50.2,,,9.65,9,10,,7.16,,66.12,,,,,44.664514,20.928384
A9YQLGCC,2023-01-31T11:00:00.000Z,,8.65,12.79,,12.69,13.24,,66,,59.27,38.21,13,,16.23,13.33,,92.14,38.83,16,,2.83,3,3,,8.43,,53.28,,,,,42.5366089,20.2955676
A0VTV4M9,2023-01-31T11:00:00.000Z,,14.58,16.28,,25.58,17.06,,83,,76,56.03,26,,33.88,17.25,,109.71,56.86,34,,2.11,2,2,,6.07,,65.01,,,,,44.010408,20.91121
A3QK8XR1,2023-01-31T11:00:00.000Z,,17.26,27.4,,29,28.95,,78,,48.35,61.07,29,,38.33,29.23,,66.96,61.76,38,,7.04,7,7,,19.92,,30.41,,,,,44.010408,20.91121
RV7PD1M1,2023-01-31T11:00:00.000Z,,,,,6.54,,,28,,31.49,,7,,7.39,,,32.56,,7,,,,,,,,,,,,,44.664084,20.926728999999998
RQCHFQWB,2023-01-31T11:00:00.000Z,,,,,7.89,,,37,,29.36,,8,,13.1,,,35.07,,13,,11.94,11,12,,,,,,,,,44.798745999999994,20.450184
RMQF0HMT,2023-01-31T11:00:00.000Z,,,,,6.2,,,29,,29.41,,6,,9.62,,,35.08,,10,,6.85,6,7,46,,,,,,,,44.82111999999999,20.459113000000002
RH91V0ZQ,2023-01-31T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,,4.11,4,4,,,,,,,,,44.652336,20.931675
RQMLY1RN,2023-01-31T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,,12.78,12,13,,,,,,,,,44.011572999999984,20.925031
RNVM05M6,2023-01-31T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,,12.27,12,12,41.71,,,,,,,,44.796958999999994,20.475288
A5H2PCSZ,2023-01-31T10:00:00.000Z,,8.6,16.37,,14.54,17.17,,67,,41.13,53.57,15,,15.99,17.28,,50.37,54,16,,15.92,15,16,,23.63,,30.53,,,,,44.797027,20.528377
AY1R2WBZ,2023-01-31T10:00:00.000Z,,39.01,77.9,,62.87,81.93,,153,,56.72,61.48,63,,87.51,82.79,,75.71,62.18,88,,9.86,9,10,,17.02,,40.03,,,,,43.0671684,22.4085712
A0VTV4M9,2023-01-31T10:00:00.000Z,,17.95,19.04,,30.33,19.98,,86,,78.76,58.31,30,,38.38,20.19,,113.93,59.19,38,,1.92,2,2,,5.94,,65.45,,,,,44.010408,20.91121
A3QK8XR1,2023-01-31T10:00:00.000Z,,12.07,20.12,,21.02,21.33,,69,,50.55,64.48,21,,33.7,21.6,,69.79,65.21,34,,7.54,7,8,,19.84,,30.49,,,,,44.010408,20.91121
AHVMMMWN,2023-01-31T10:00:00.000Z,,50.8,68.98,,82.96,72.64,,178,,93.7,68.12,83,,118.55,73.39,,141.21,69.08,119,,5.97,6,6,,1.98,,79.46,,,,,43.0671684,22.4085712
A2027ZB9,2023-01-31T10:00:00.000Z,,16.31,18.36,,27.95,19.2,,89,,80.27,56.73,28,,34.03,19.4,,113.49,57.56,34,,0.18,0,0,,7.93,,60.45,,,,,44.797027,20.528377
A9YQLGCC,2023-01-31T10:00:00.000Z,,11.93,18.77,,16.72,19.32,,81,,60.27,38.58,17,,22.21,19.44,,93.8,39.22,22,,-2.85,,,,9.65,,51.95,,,,,42.5366089,20.2955676
AC8QFXSV,2023-01-31T10:00:00.000Z,,0.21,1.57,,2.06,1.65,,12,,16.28,11.32,2,,3.62,1.68,,21.82,11.44,4,,5.09,5,5,,0.88,,71.63,,,,,43.273598233937264,20.002305028664463
AQVRLJYL,2023-01-31T10:00:00.000Z,,,,,,,,,,91.51,49.42,,,,,,150.98,50.2,,,4.69,4,5,,8.55,,61.26,,,,,44.664514,20.928384
ABZ0QQ65,2023-01-31T10:00:00.000Z,,,,,,,,,,41.67,60.08,,,,,,51.2,60.48,,,,,,,,,,,,,,44.664514,20.928384
RMQF0HMT,2023-01-31T10:00:00.000Z,,,,,5.65,,,33,,29.92,,6,,8.79,,,35.55,,9,,5.49,5,5,49.07,,,,,,,,44.82111999999999,20.459113000000002
RQMLY1RN,2023-01-31T10:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.59,9,10,,,,,,,,,44.011572999999984,20.925031
RV7PD1M1,2023-01-31T10:00:00.000Z,,,,,6.04,,,30,,31.81,,6,,7.26,,,32.87,,7,,,,,,,,,,,,,44.664084,20.926728999999998
RH91V0ZQ,2023-01-31T10:00:00.000Z,,,,,,,,,,,,,,,,,,,,,3.01,3,3,,,,,,,,,44.652336,20.931675
RNVM05M6,2023-01-31T10:00:00.000Z,,,,,,,,,,,,,,,,,,,,,12.53,12,13,42.44,,,,,,,,44.796958999999994,20.475288
RQCHFQWB,2023-01-31T10:00:00.000Z,,,,,8.54,,,42,,29.74,,9,,17.99,,,35.37,,18,,12.99,12,13,,,,,,,,,44.798745999999994,20.450184
A5H2PCSZ,2023-01-31T09:00:00.000Z,,11.43,20.34,,18.5,21.28,,78,,41.49,53.89,18,,20.29,21.44,,50.7,54.33,20,,4.17,4,4,,23.1,,26.48,,,,,44.797027,20.528377
A0VTV4M9,2023-01-31T09:00:00.000Z,,15.32,16.84,,26.82,17.7,,83,,80.79,59.72,27,,36.56,17.88,,117.12,60.63,37,,0.68,1,1,,5.51,,65.86,,,,,44.010408,20.91121
AQVRLJYL,2023-01-31T09:00:00.000Z,,,,,,,,,,91.51,49.42,,,,,,150.98,50.2,,,6.85,6,7,,6.64,,67.22,,,,,44.664514,20.928384
ABZ0QQ65,2023-01-31T09:00:00.000Z,,,,,,,,,,41.67,60.08,,,,,,51.2,60.48,,,,,,,,,,,,,,44.664514,20.928384
AY1R2WBZ,2023-01-31T09:00:00.000Z,,36.55,68.58,,59.28,72.39,,153,,56.37,60.49,59,,78.6,73.06,,75.12,61.19,79,,10.49,10,10,,16.92,,39.86,,,,,43.0671684,22.4085712
A3QK8XR1,2023-01-31T09:00:00.000Z,,9.19,15.78,,15.47,16.63,,68,,51.77,66.05,15,,21.27,16.77,,71.34,66.8,21,,6.55,6,7,,19.68,,29.98,,,,,44.010408,20.91121
AC8QFXSV,2023-01-31T09:00:00.000Z,,1.16,2.99,,3.36,3.09,,16,,16.35,11.41,3,,5.05,3.14,,21.88,11.53,5,,7.25,7,7,,0.86,,73.14,,,,,43.273598233937264,20.002305028664463
AHVMMMWN,2023-01-31T09:00:00.000Z,,74.05,98.88,,135.27,105.82,,190,,92.12,66.06,135,,200.33,107.25,,139.06,67,200,,3.96,4,4,,1.45,,80.85,,,,,43.0671684,22.4085712
A9YQLGCC,2023-01-31T09:00:00.000Z,,16.73,21.09,,20.59,21.61,,101,,61.12,38.72,21,,25.31,21.7,,95.28,39.37,25,,1.5,1,2,,5.54,,63.07,,,,,42.5366089,20.2955676
A2027ZB9,2023-01-31T09:00:00.000Z,,13.71,15.6,,25.91,16.4,,94,,80.73,56.95,26,,30.89,16.6,,114,57.8,31,,3.7,3,4,,7.55,,62.93,,,,,44.797027,20.528377
RQCHFQWB,2023-01-31T09:00:00.000Z,,,,,8.24,,,48,,30.06,,8,,15.43,,,35.42,,15,,12.18,11,12,,,,,,,,,44.798745999999994,20.450184
RQMLY1RN,2023-01-31T09:00:00.000Z,,,,,,,,,,,,,,,,,,,,,10.69,10,11,,,,,,,,,44.011572999999984,20.925031
RNVM05M6,2023-01-31T09:00:00.000Z,,,,,,,,,,,,,,,,,,,,,11.18,11,11,42.24,,,,,,,,44.796958999999994,20.475288
RV7PD1M1,2023-01-31T09:00:00.000Z,,,,,6.3,,,35,,32.15,,6,,13.08,,,33.23,,13,,,,,,,,,,,,,44.664084,20.926728999999998
RH91V0ZQ,2023-01-31T09:00:00.000Z,,,,,,,,,,,,,,,,,,,,,3.44,3,3,,,,,,,,,44.652336,20.931675
RMQF0HMT,2023-01-31T09:00:00.000Z,,,,,6.4,,,42,,30.41,,6,,8.84,,,36.01,,9,,6.69,6,7,44.81,,,,,,,,44.82111999999999,20.459113000000002
A5H2PCSZ,2023-01-31T08:00:00.000Z,,16.84,28.34,,26.7,29.81,,91,,41.9,54.37,27,,28.61,30,,51.13,54.81,29,,7.21,7,7,,23.07,,27.75,,,,,44.797027,20.528377
AQVRLJYL,2023-01-31T08:00:00.000Z,,,,,,,,,,91.51,49.42,,,,,,150.98,50.2,,,9.28,9,9,,5.76,,69.23,,,,,44.664514,20.928384
A9YQLGCC,2023-01-31T08:00:00.000Z,,22.95,24.67,,39.33,26.04,,138,,62.09,38.91,39,,60.08,26.4,,96.98,39.57,60,,4.07,4,4,,3.03,,73,,,,,42.5366089,20.2955676
A2027ZB9,2023-01-31T08:00:00.000Z,,15.92,17.49,,28.01,18.31,,111,,81.47,57.39,28,,36.43,18.53,,114.95,58.24,36,,5.03,5,5,,6.51,,64.67,,,,,44.797027,20.528377
A0VTV4M9,2023-01-31T08:00:00.000Z,,16.55,17.6,,30.01,18.56,,84,,82.66,60.8,30,,38.95,18.79,,120,61.72,39,,1.69,2,2,,5.03,,68.05,,,,,44.010408,20.91121
ABZ0QQ65,2023-01-31T08:00:00.000Z,,20.43,37.31,,33.82,39.36,,,,41.67,60.08,34,,41.24,39.67,,51.2,60.48,41,,2.61,2,3,,24.59,,25.85,,,,,44.664514,20.928384
AHVMMMWN,2023-01-31T08:00:00.000Z,,80.16,110.56,,138.43,117.11,,188,,88.54,62.74,138,,200.33,118.48,,133.92,63.64,200,,6.7,6,7,,0.95,,81.75,,,,,43.0671684,22.4085712
AY1R2WBZ,2023-01-31T08:00:00.000Z,,38.77,74.15,,63.54,78.28,,153,,55.88,59.35,64,,84.77,79.1,,74.49,60.04,85,,8.17,8,8,,16.48,,38.37,,,,,43.0671684,22.4085712
AC8QFXSV,2023-01-31T08:00:00.000Z,,1.24,3,,3.86,3.13,,19,,16.57,11.56,4,,4.74,3.17,,22.22,11.68,5,,7.69,7,8,,-0.01,,74.08,,,,,43.273598233937264,20.002305028664463
A3QK8XR1,2023-01-31T08:00:00.000Z,,13.57,22.34,,23.18,23.56,,77,,53.31,68.05,23,,32.12,23.8,,73.51,68.82,32,,7.44,7,7,,19.77,,30.65,,,,,44.010408,20.91121
RH91V0ZQ,2023-01-31T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,,6,6,6,,,,,,,,,44.652336,20.931675
RQMLY1RN,2023-01-31T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.24,9,9,,,,,,,,,44.011572999999984,20.925031
RMQF0HMT,2023-01-31T08:00:00.000Z,,,,,8.7,,,55,,30.86,,9,,11.63,,,36.44,,12,,7.78,7,8,38.31,,,,,,,,44.82111999999999,20.459113000000002
RV7PD1M1,2023-01-31T08:00:00.000Z,,,,,9.11,,,44,,32.46,,9,,9.77,,,33.35,,10,,,,,,,,,,,,,44.664084,20.926728999999998
RQCHFQWB,2023-01-31T08:00:00.000Z,,,,,11.2,,,57,,30.35,,11,,17.2,,,35.55,,17,,16.5,16,16,,,,,,,,,44.798745999999994,20.450184
RNVM05M6,2023-01-31T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,,14.62,14,15,32.39,,,,,,,,44.796958999999994,20.475288
A5H2PCSZ,2023-01-31T07:00:00.000Z,,19.25,32.19,,31.97,34.04,,104,,41.89,54.44,32,,35.82,34.32,,51.11,54.88,36,,5.03,5,5,,22.47,,27.23,,,,,44.797027,20.528377
A9YQLGCC,2023-01-31T07:00:00.000Z,,35.53,35.91,,60.53,37.95,,155,,62.62,39.16,61,,94.3,38.53,,97.77,39.83,94,,6.29,6,6,,1.6,,78.78,,,,,42.5366089,20.2955676
AC8QFXSV,2023-01-31T07:00:00.000Z,,0.69,2.61,,3.34,2.68,,21,,16.81,11.71,3,,4.39,2.73,,22.54,11.83,4,,11.27,11,11,,-0.78,,77.74,,,,,43.273598233937264,20.002305028664463
A3QK8XR1,2023-01-31T07:00:00.000Z,,19.01,31.28,,30.89,32.91,,80,,54.06,68.88,31,,43.35,33.25,,74.52,69.66,43,,8.37,8,8,,19.6,,30.49,,,,,44.010408,20.91121
AQVRLJYL,2023-01-31T07:00:00.000Z,,,,,,,,,,91.51,49.42,,,,,,150.98,50.2,,,10.89,10,11,,5.04,,70.95,,,,,44.664514,20.928384
