Device ID,Time [UTC+00:00],PM1 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM1 1-Hour Mean Mass Concentration Raw [ug/m3],PM1 1-Hour Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM2.5 1-Hour Mean Mass Concentration Raw [ug/m3],PM2.5 1-Hour Mean Number Concentration [#/cm3],PM2.5 NowCast Mass Concentration [ug/m3],PM2.5 NowCast AQI (US EPA),PM2.5 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM2.5 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM2.5 24-Hour Rolling Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean AQI (WA DWER),PM10 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM10 1-Hour Mean Mass Concentration Raw [ug/m3],PM10 1-Hour Mean Number Concentration [#/cm3],PM10 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM10 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM10 24-Hour Rolling Mean Number Concentration [#/cm3],PM10 1-Hour Mean AQI (WA DWER),NO2 1-Hour Mean Concentration Calibrated [ppb],NO2 1-Hour Mean Concentration Raw [ppb],NO2 1-Hour Mean AQI (US EPA),NO2 1-Hour Mean AQI (WA DWER),O3 1-Hour Mean Concentration Raw [ppb],Temperature Internal 1-Hour Mean [degC],Temperature Ambient 1-Hour Mean [degC],Rel. Humidity Internal 1-Hour Mean [%],Rel. Humidity Ambient 1-Hour Mean [%],Wind Speed 1-Hour Mean [m/s],Wind Direction 1-Hour Mean [degrees],Atmospheric Pressure 1-Hour Mean [hPa],latitude,longitude
A5H2PCSZ,2023-02-16T23:00:00.000Z,,60.63,141.04,,97.42,148.57,,169,,55.72,81.59,97,,105.29,149.7,,66.06,82.14,105,,9.29,9,9,,21.43,,29.58,,,,,44.797027,20.528377
A0VTV4M9,2023-02-16T23:00:00.000Z,,91.76,124.28,,156.66,131.36,,242,,126.5,107.55,157,,229.67,133.17,,184.29,109.06,230,,14.51,14,15,,3.04,,67.57,,,,,44.010408,20.91121
AC8QFXSV,2023-02-16T23:00:00.000Z,,17.27,17.51,,31.38,18.15,,123,,50.35,35.52,31,,38.98,18.33,,67.19,35.85,39,,16.48,16,16,,-6.76,,74.64,,,,,43.273598233937264,20.002305028664463
A2027ZB9,2023-02-16T23:00:00.000Z,,123.79,172.59,,221.3,182.85,,285,,158.41,142.97,221,,310.46,185.43,,213.91,144.86,310,,22.82,22,23,,5.07,,68.22,,,,,44.797027,20.528377
AY1R2WBZ,2023-02-16T23:00:00.000Z,,41.13,70.91,,66.88,74.62,,154,,66.79,70.21,67,,89.71,75.38,,85.92,70.95,90,,4.24,4,4,,12.86,,34.1,,,,,43.0671684,22.4085712
ABZ0QQ65,2023-02-16T23:00:00.000Z,,84.64,205.12,,141.19,217.36,,193,,103.53,164.88,141,,164.03,219.16,,118.84,166.11,164,,15.23,14,15,,16.84,,32.72,,,,,44.664514,20.928384
A9YQLGCC,2023-02-16T23:00:00.000Z,,31.1,29.16,,55.61,30.8,,152,,66.57,46.73,56,,90.44,31.3,,106.06,47.46,90,,12.35,12,12,,-0.7,,77.77,,,,,42.5366089,20.2955676
AHVMMMWN,2023-02-16T23:00:00.000Z,,62.44,71.47,,103.94,75.38,,173,,91.01,63.16,104,,154.72,76.36,,136.75,64.01,155,,8.43,8,8,,-2.45,,76.48,,,,,43.0671684,22.4085712
A3QK8XR1,2023-02-16T23:00:00.000Z,,77.11,174.44,,127.26,184.4,,190,,76.65,107.58,127,,163.54,186.19,,100.83,108.66,164,,5.19,5,5,,21.09,,24.78,,,,,44.010408,20.91121
RNVM05M6,2023-02-16T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,42.11,40,42,7.32,,,,,,,,44.796958999999994,20.475288
RV7PD1M1,2023-02-16T23:00:00.000Z,,,,,95.53,,,179,,82.58,,96,,95.66,,,84,,96,,,,,,,,,,,,,44.664084,20.926728999999998
RMQF0HMT,2023-02-16T23:00:00.000Z,,,,,90.11,,,170,,75.19,,90,,98.78,,,86.85,,99,,32.72,31,33,4.6,,,,,,,,44.82111999999999,20.459113000000002
RQMLY1RN,2023-02-16T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,13.97,13,14,,,,,,,,,44.011572999999984,20.925031
RQCHFQWB,2023-02-16T23:00:00.000Z,,,,,98.8,,,174,,67.47,,99,,104.23,,,78.39,,104,,32.3,30,32,,,,,,,,,44.798745999999994,20.450184
RH91V0ZQ,2023-02-16T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,11.74,11,12,,,,,,,,,44.652336,20.931675
A5H2PCSZ,2023-02-16T22:00:00.000Z,,56.99,135.11,,92.48,142.36,,166,,54.09,79.27,92,,99.42,143.4,,64.67,79.8,99,,8.54,8,9,,22.09,,29.34,,,,,44.797027,20.528377
AC8QFXSV,2023-02-16T22:00:00.000Z,,32.29,32.86,,49.88,33.97,,152,,51.3,36.24,50,,65.07,34.22,,68.56,36.58,65,,18.97,18,19,,-6.29,,74.77,,,,,43.273598233937264,20.002305028664463
AHVMMMWN,2023-02-16T22:00:00.000Z,,58.38,66.73,,93.93,70.32,,170,,90.79,62.61,94,,137.82,71.14,,136.56,63.46,138,,8.13,8,8,,-1.74,,73.94,,,,,43.0671684,22.4085712
A3QK8XR1,2023-02-16T22:00:00.000Z,,91.71,206.97,,151,218.85,,192,,76.34,106.91,151,,192.74,220.95,,100.5,107.98,193,,5.78,5,6,,21.43,,24.78,,,,,44.010408,20.91121
A0VTV4M9,2023-02-16T22:00:00.000Z,,132.82,181.03,,222.85,191.49,,278,,127.78,108.32,223,,329.2,193.96,,186.37,109.84,329,,15.44,15,15,,3.74,,66.37,,,,,44.010408,20.91121
A2027ZB9,2023-02-16T22:00:00.000Z,,132.56,188.91,,236.09,199.88,,299,,153.38,138.62,236,,323.87,202.61,,207,140.45,324,,25.02,24,25,,5.54,,67.37,,,,,44.797027,20.528377
A9YQLGCC,2023-02-16T22:00:00.000Z,,34.23,31.86,,58.82,33.7,,153,,67.67,47.35,59,,94.12,34.23,,108.06,48.09,94,,12.49,12,12,,-0.46,,76.06,,,,,42.5366089,20.2955676
AY1R2WBZ,2023-02-16T22:00:00.000Z,,39.42,66.3,,63.47,69.7,,153,,66.48,69.67,63,,84.17,70.36,,85.36,70.4,84,,4.47,4,4,,12.91,,34.3,,,,,43.0671684,22.4085712
ABZ0QQ65,2023-02-16T22:00:00.000Z,,83.82,204.05,,140.79,216.26,,191,,102.93,164.14,141,,163.8,218.14,,118.08,165.36,164,,16.27,15,16,,17.1,,32.61,,,,,44.664514,20.928384
RV7PD1M1,2023-02-16T22:00:00.000Z,,,,,114.06,,,187,,82.59,,114,,114.29,,,84.01,,114,,,,,,,,,,,,,44.664084,20.926728999999998
RQMLY1RN,2023-02-16T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,18.97,18,19,,,,,,,,,44.011572999999984,20.925031
RNVM05M6,2023-02-16T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,49.09,46,49,9.59,,,,,,,,44.796958999999994,20.475288
RMQF0HMT,2023-02-16T22:00:00.000Z,,,,,103.79,,,171,,73.69,,104,,120,,,85.26,,120,,36.97,35,37,3.51,,,,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2023-02-16T22:00:00.000Z,,,,,99.69,,,175,,66.26,,100,,105.88,,,77,,106,,38.11,36,38,,,,,,,,,44.798745999999994,20.450184
RH91V0ZQ,2023-02-16T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,14.82,14,15,,,,,,,,,44.652336,20.931675
A5H2PCSZ,2023-02-16T21:00:00.000Z,,53.44,127.59,,85.18,134.53,,162,,52.62,77.2,85,,91.33,135.44,,63.44,77.71,91,,7.16,7,7,,22.76,,28.98,,,,,44.797027,20.528377
AHVMMMWN,2023-02-16T21:00:00.000Z,,62.24,76.76,,104.16,80.93,,168,,90.98,62.29,104,,153.55,81.89,,137.04,63.15,154,,9.08,9,9,,-1.25,,72.87,,,,,43.0671684,22.4085712
AY1R2WBZ,2023-02-16T21:00:00.000Z,,36.04,56.32,,58.86,59.22,,151,,66.29,69.36,59,,78.76,59.87,,85.01,70.09,79,,4.5,4,4,,12.98,,34.44,,,,,43.0671684,22.4085712
ABZ0QQ65,2023-02-16T21:00:00.000Z,,81.8,196.61,,133.8,207.9,,187,,102.14,163.19,134,,153.8,209.54,,116.99,164.39,154,,17.08,16,17,,17.37,,32.34,,,,,44.664514,20.928384
AC8QFXSV,2023-02-16T21:00:00.000Z,,42.15,44.6,,66.73,46.21,,156,,50.62,35.69,67,,89.5,46.59,,67.69,36.02,90,,21.88,21,22,,-5.37,,73.59,,,,,43.273598233937264,20.002305028664463
A3QK8XR1,2023-02-16T21:00:00.000Z,,82.45,188.43,,137.81,199.38,,184,,74.84,104.66,138,,174,201.35,,98.64,105.71,174,,6.47,6,6,,21.76,,24.57,,,,,44.010408,20.91121
A9YQLGCC,2023-02-16T21:00:00.000Z,,34.93,33.83,,59.02,35.67,,153,,68.8,48.13,59,,93,36.19,,110.22,48.89,93,,12.95,12,13,,-0.15,,73.57,,,,,42.5366089,20.2955676
A0VTV4M9,2023-02-16T21:00:00.000Z,,166.43,228.73,,285.63,242.46,,284,,128.57,108.53,286,,435.16,246.02,,187.86,110.06,435,,17.02,16,17,,4.57,,65.22,,,,,44.010408,20.91121
A2027ZB9,2023-02-16T21:00:00.000Z,,147.99,211.38,,262.49,224.11,,313,,147.92,133.81,262,,368.67,227.25,,199.62,135.57,369,,26.88,25,27,,6.16,,66.26,,,,,44.797027,20.528377
RH91V0ZQ,2023-02-16T21:00:00.000Z,,,,,,,,,,,,,,,,,,,,,16.46,16,16,,,,,,,,,44.652336,20.931675
RQMLY1RN,2023-02-16T21:00:00.000Z,,,,,,,,,,,,,,,,,,,,,22.91,22,23,,,,,,,,,44.011572999999984,20.925031
RNVM05M6,2023-02-16T21:00:00.000Z,,,,,,,,,,,,,,,,,,,,,60,57,60,11.03,,,,,,,,44.796958999999994,20.475288
RMQF0HMT,2023-02-16T21:00:00.000Z,,,,,92.39,,,167,,71.87,,92,,106.59,,,83.06,,107,,35.19,33,35,3.2,,,,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2023-02-16T21:00:00.000Z,,,,,104.08,,,176,,65.65,,104,,113.67,,,76.23,,114,,46.7,44,47,,,,,,,,,44.798745999999994,20.450184
RV7PD1M1,2023-02-16T21:00:00.000Z,,,,,129.42,,,193,,82.9,,129,,130.09,,,84.32,,130,,,,,,,,,,,,,44.664084,20.926728999999998
A5H2PCSZ,2023-02-16T20:00:00.000Z,,49.21,117.6,,77.2,124.04,,158,,51.32,75.29,77,,83.1,124.8,,62.46,75.79,83,,7.57,7,8,,23.08,,28.83,,,,,44.797027,20.528377
AY1R2WBZ,2023-02-16T20:00:00.000Z,,31.97,47.42,,53.46,49.94,,142,,66.3,69.55,53,,69.8,50.47,,84.86,70.27,70,,4.86,5,5,,13.04,,34.67,,,,,43.0671684,22.4085712
A0VTV4M9,2023-02-16T20:00:00.000Z,,128.49,184.75,,214.25,195.12,,233,,125.23,105.45,214,,306.52,197.67,,182.27,106.92,307,,16.93,16,17,,5.49,,63.11,,,,,44.010408,20.91121
A2027ZB9,2023-02-16T20:00:00.000Z,,151.5,218.26,,264.97,230.85,,313,,143.3,129.81,265,,362.96,233.87,,193,131.52,363,,28.18,27,28,,6.61,,64.95,,,,,44.797027,20.528377
AHVMMMWN,2023-02-16T20:00:00.000Z,,51.12,57.16,,81.67,60.16,,160,,90.79,61.77,82,,117.57,60.8,,136.9,62.63,118,,9.45,9,9,,-0.47,,69.95,,,,,43.0671684,22.4085712
ABZ0QQ65,2023-02-16T20:00:00.000Z,,78.06,188.82,,127.25,199.85,,182,,101.2,161.89,127,,144.89,201.35,,115.98,163.07,145,,17.62,17,18,,17.74,,32.07,,,,,44.664514,20.928384
A9YQLGCC,2023-02-16T20:00:00.000Z,,34.55,33.98,,58.64,35.82,,154,,70.08,48.97,59,,93.23,36.36,,112.44,49.75,93,,13.33,13,13,,0.42,,70.37,,,,,42.5366089,20.2955676
AC8QFXSV,2023-02-16T20:00:00.000Z,,36.27,38.52,,55.53,39.8,,156,,49.58,34.95,56,,74.05,40.09,,66.12,35.27,74,,25.92,24,26,,-4.51,,73.61,,,,,43.273598233937264,20.002305028664463
A3QK8XR1,2023-02-16T20:00:00.000Z,,71.51,164.45,,116.72,173.57,,174,,73.66,102.9,117,,147.95,175.22,,97.25,103.94,148,,6.84,6,7,,21.95,,24.56,,,,,44.010408,20.91121
RQCHFQWB,2023-02-16T20:00:00.000Z,,,,,115.01,,,176,,65.89,,115,,128.99,,,76.25,,129,,55.43,53,55,,,,,,,,,44.798745999999994,20.450184
RH91V0ZQ,2023-02-16T20:00:00.000Z,,,,,,,,,,,,,,,,,,,,,19.28,18,19,,,,,,,,,44.652336,20.931675
RMQF0HMT,2023-02-16T20:00:00.000Z,,,,,95.44,,,166,,70.69,,95,,110.33,,,81.69,,110,,37.36,35,37,3.6,,,,,,,,44.82111999999999,20.459113000000002
RQMLY1RN,2023-02-16T20:00:00.000Z,,,,,,,,,,,,,,,,,,,,,23.3,22,23,,,,,,,,,44.011572999999984,20.925031
RNVM05M6,2023-02-16T20:00:00.000Z,,,,,,,,,,,,,,,,,,,,,53.03,50,53,7.68,,,,,,,,44.796958999999994,20.475288
RV7PD1M1,2023-02-16T20:00:00.000Z,,,,,137.48,,,196,,83.26,,137,,137.99,,,84.7,,138,,,,,,,,,,,,,44.664084,20.926728999999998
A5H2PCSZ,2023-02-16T19:00:00.000Z,,43.64,104.46,,69.08,110.11,,153,,50.23,73.42,69,,77.43,110.89,,61.62,73.9,77,,8.4,8,8,,23.11,,28.85,,,,,44.797027,20.528377
A0VTV4M9,2023-02-16T19:00:00.000Z,,110.25,163.85,,182.2,172.86,,202,,124.51,104.2,182,,260.08,175.07,,181.38,105.67,260,,16.24,15,16,,6.64,,60.48,,,,,44.010408,20.91121
AC8QFXSV,2023-02-16T19:00:00.000Z,,50.23,54.12,,78.64,56.23,,160,,49.21,34.56,79,,107.88,56.66,,65.59,34.88,108,,29.28,28,29,,-3.51,,71.41,,,,,43.273598233937264,20.002305028664463
A3QK8XR1,2023-02-16T19:00:00.000Z,,56.38,131.7,,92.72,138.98,,165,,73.07,101.88,93,,117.57,140.29,,96.43,102.9,118,,7.43,7,7,,21.97,,24.75,,,,,44.010408,20.91121
AY1R2WBZ,2023-02-16T19:00:00.000Z,,31.37,46.1,,52.72,48.62,,140,,66.49,70.06,53,,69.53,49.16,,85.07,70.78,70,,5.39,5,5,,13.12,,34.99,,,,,43.0671684,22.4085712
A2027ZB9,2023-02-16T19:00:00.000Z,,165.23,241.84,,288.02,256.34,,311,,141.76,128.27,288,,394.57,259.58,,191.28,129.96,395,,28.24,27,28,,7.43,,62.68,,,,,44.797027,20.528377
A9YQLGCC,2023-02-16T19:00:00.000Z,,38.54,41.26,,64.27,43.45,,155,,71.26,49.84,64,,100.76,44.07,,114.48,50.64,101,,13.62,13,14,,1.23,,67.26,,,,,42.5366089,20.2955676
AHVMMMWN,2023-02-16T19:00:00.000Z,,44.47,49.22,,72.05,51.79,,156,,91.45,62.09,72,,103.59,52.36,,138.09,62.96,104,,9.74,9,10,,0.7,,67.19,,,,,43.0671684,22.4085712
ABZ0QQ65,2023-02-16T19:00:00.000Z,,71.08,174.94,,117.61,185.36,,175,,99.85,159.88,118,,133.51,186.79,,114.44,161.05,134,,16.89,16,17,,18.23,,31.51,,,,,44.664514,20.928384
RQCHFQWB,2023-02-16T19:00:00.000Z,,,,,108.79,,,170,,65.77,,109,,124.46,,,75.85,,124,,56.2,53,56,,,,,,,,,44.798745999999994,20.450184
RQMLY1RN,2023-02-16T19:00:00.000Z,,,,,,,,,,,,,,,,,,,,,26.04,25,26,,,,,,,,,44.011572999999984,20.925031
RNVM05M6,2023-02-16T19:00:00.000Z,,,,,,,,,,,,,,,,,,,,,67.68,66,68,12.75,,,,,,,,44.796958999999994,20.475288
RV7PD1M1,2023-02-16T19:00:00.000Z,,,,,169.11,,,198,,83.48,,169,,170.43,,,84.96,,170,,,,,,,,,,,,,44.664084,20.926728999999998
RMQF0HMT,2023-02-16T19:00:00.000Z,,,,,85.93,,,162,,68.96,,86,,100.66,,,79.76,,101,,39.03,37,39,3.71,,,,,,,,44.82111999999999,20.459113000000002
RH91V0ZQ,2023-02-16T19:00:00.000Z,,,,,,,,,,,,,,,,,,,,,19.43,18,19,,,,,,,,,44.652336,20.931675
A5H2PCSZ,2023-02-16T18:00:00.000Z,,36.67,88.56,,58.45,93.38,,140,,49.25,71.52,58,,71.1,94,,60.72,72,71,,8.33,8,8,,23.16,,28.64,,,,,44.797027,20.528377
AC8QFXSV,2023-02-16T18:00:00.000Z,,47.52,53.35,,74.08,55.32,,157,,47.17,32.98,74,,100.5,55.78,,62.57,33.3,100,,33.76,32,34,,-2.04,,69.01,,,,,43.273598233937264,20.002305028664463
AHVMMMWN,2023-02-16T18:00:00.000Z,,39.91,45.89,,66.16,48.39,,153,,92.32,62.71,66,,94.66,48.93,,139.55,63.59,95,,10.02,9,10,,2.51,,62.71,,,,,43.0671684,22.4085712
ABZ0QQ65,2023-02-16T18:00:00.000Z,,59.8,147.62,,97.61,156.06,,167,,97.89,156.98,98,,112.52,157.19,,112.23,158.13,113,,17.3,16,17,,18.84,,30.91,,,,,44.664514,20.928384
A0VTV4M9,2023-02-16T18:00:00.000Z,,83.84,132.53,,138.1,139.68,,185,,123.61,102.89,138,,191.24,141.36,,180.05,104.35,191,,14.42,14,14,,8.16,,57.27,,,,,44.010408,20.91121
A3QK8XR1,2023-02-16T18:00:00.000Z,,50.03,118.28,,83.21,124.96,,159,,72.61,101.11,83,,107.34,126.16,,95.81,102.13,107,,7.91,7,8,,22,,24.9,,,,,44.010408,20.91121
A9YQLGCC,2023-02-16T18:00:00.000Z,,37.45,41.85,,63.12,44.22,,154,,72.05,50.36,63,,94.74,44.87,,115.93,51.18,95,,13.85,13,14,,2.74,,62.63,,,,,42.5366089,20.2955676
AY1R2WBZ,2023-02-16T18:00:00.000Z,,28.96,41.05,,49.27,43.38,,136,,66.71,70.58,49,,62.45,43.82,,85.3,71.3,62,,5.76,5,6,,13.2,,35.37,,,,,43.0671684,22.4085712
A2027ZB9,2023-02-16T18:00:00.000Z,,143.73,217.66,,253.33,230.6,,282,,139.16,125.91,253,,341.42,233.63,,187.59,127.56,341,,28.12,27,28,,8.45,,59.94,,,,,44.797027,20.528377
RH91V0ZQ,2023-02-16T18:00:00.000Z,,,,,,,,,,,,,,,,,,,,,20.87,20,21,,,,,,,,,44.652336,20.931675
RV7PD1M1,2023-02-16T18:00:00.000Z,,,,,127.4,,,187,,82.58,,127,,127.63,,,84,,128,,,,,,,,,,,,,44.664084,20.926728999999998
RMQF0HMT,2023-02-16T18:00:00.000Z,,,,,75.15,,,160,,67.43,,75,,95.78,,,77.93,,96,,37.21,35,37,10.22,,,,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2023-02-16T18:00:00.000Z,,,,,92.01,,,162,,65.77,,92,,107.66,,,75.63,,108,,57.84,55,58,,,,,,,,,44.798745999999994,20.450184
RNVM05M6,2023-02-16T18:00:00.000Z,,,,,,,,,,,,,,,,,,,,,62.12,60,62,9.88,,,,,,,,44.796958999999994,20.475288
RQMLY1RN,2023-02-16T18:00:00.000Z,,,,,,,,,,,,,,,,,,,,,24.15,23,24,,,,,,,,,44.011572999999984,20.925031
A5H2PCSZ,2023-02-16T17:00:00.000Z,,33.44,77.08,,52.22,81.32,,130,,48.45,69.71,52,,65.71,81.86,,59.69,70.16,66,,7.25,7,7,,23.27,,28.44,,,,,44.797027,20.528377
AHVMMMWN,2023-02-16T17:00:00.000Z,,40.99,53.39,,67.44,56.29,,140,,93.33,63.47,67,,95.49,56.91,,141.21,64.37,95,,9.93,9,10,,4.87,,57.55,,,,,43.0671684,22.4085712
AY1R2WBZ,2023-02-16T17:00:00.000Z,,27.66,38.72,,47.08,40.86,,137,,67.13,71.48,47,,60.45,41.29,,85.93,72.2,60,,6.63,6,7,,13.3,,35.79,,,,,43.0671684,22.4085712
A2027ZB9,2023-02-16T17:00:00.000Z,,143.61,224.8,,256.52,238.65,,261,,137.79,124.3,257,,351.09,241.82,,186.22,125.94,351,,24.76,23,25,,9.61,,56.92,,,,,44.797027,20.528377
AC8QFXSV,2023-02-16T17:00:00.000Z,,43.28,51.88,,69.25,54.01,,154,,46.53,32.43,69,,97.34,54.53,,61.76,32.74,97,,36.86,35,37,,0.33,,64.22,,,,,43.273598233937264,20.002305028664463
ABZ0QQ65,2023-02-16T17:00:00.000Z,,56.43,140.63,,92.67,148.29,,164,,96.12,154.24,93,,105.69,149.46,,110.45,155.36,106,,15.31,14,15,,19.68,,29.83,,,,,44.664514,20.928384
A9YQLGCC,2023-02-16T17:00:00.000Z,,33.21,41.01,,54.74,43.28,,154,,72.42,50.45,55,,79.82,43.8,,116.73,51.28,80,,12.32,12,12,,5.79,,54.97,,,,,42.5366089,20.2955676
A0VTV4M9,2023-02-16T17:00:00.000Z,,80.2,134.07,,130.94,141.25,,177,,123.52,102.22,131,,174.32,142.88,,180.02,103.67,174,,9.47,9,9,,10.25,,52.75,,,,,44.010408,20.91121
A3QK8XR1,2023-02-16T17:00:00.000Z,,42.39,100.36,,70.24,106.03,,152,,72.21,100.36,70,,90.54,107,,95.27,101.38,91,,9.14,9,9,,22.05,,25.19,,,,,44.010408,20.91121
RNVM05M6,2023-02-16T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,53.47,50,53,10.56,,,,,,,,44.796958999999994,20.475288
RQMLY1RN,2023-02-16T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,19.5,18,20,,,,,,,,,44.011572999999984,20.925031
RV7PD1M1,2023-02-16T17:00:00.000Z,,,,,163.43,,,186,,83.69,,163,,165.12,,,85.12,,165,,,,,,,,,,,,,44.664084,20.926728999999998
RMQF0HMT,2023-02-16T17:00:00.000Z,,,,,71.53,,,159,,66.91,,72,,86.26,,,77.14,,86,,34.64,33,35,19.23,,,,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2023-02-16T17:00:00.000Z,,,,,68.01,,,153,,65.5,,68,,85.24,,,75.2,,85,,57.68,55,58,,,,,,,,,44.798745999999994,20.450184
RH91V0ZQ,2023-02-16T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,22.18,21,22,,,,,,,,,44.652336,20.931675
A5H2PCSZ,2023-02-16T16:00:00.000Z,,31.7,69.52,,48.59,73.35,,126,,47.66,67.97,49,,60.66,73.76,,58.54,68.42,61,,6.21,6,6,,23.5,,28.15,,,,,44.797027,20.528377
AY1R2WBZ,2023-02-16T16:00:00.000Z,,28.37,39.61,,47.54,41.68,,144,,67.65,72.44,48,,60.98,42.13,,86.62,73.17,61,,7.93,7,8,,13.4,,36.38,,,,,43.0671684,22.4085712
A0VTV4M9,2023-02-16T16:00:00.000Z,,62.55,108.21,,102.8,114.22,,165,,123.53,101.48,103,,137.6,115.55,,180.38,102.94,138,,10.32,10,10,,12.48,,50.77,,,,,44.010408,20.91121
A3QK8XR1,2023-02-16T16:00:00.000Z,,31.26,63.62,,50.18,67.26,,126,,71.54,98.94,50,,69.16,67.91,,94.59,99.94,69,,9.58,9,10,,22.13,,25.42,,,,,44.010408,20.91121
AHVMMMWN,2023-02-16T16:00:00.000Z,,24.08,31.03,,43.45,32.75,,99,,94.38,64.26,43,,54.1,33.09,,142.8,65.17,54,,6.94,7,7,,8.74,,48.91,,,,,43.0671684,22.4085712
A2027ZB9,2023-02-16T16:00:00.000Z,,108.7,181.7,,191.57,192.22,,213,,133.67,120.29,192,,249.58,194.57,,180.74,121.87,250,,24.8,23,25,,11.59,,53.88,,,,,44.797027,20.528377
A9YQLGCC,2023-02-16T16:00:00.000Z,,52.75,100.99,,90.62,106.96,,157,,72.7,50.4,91,,125.86,108.29,,117.29,51.24,126,,6.67,6,7,,12.57,,43.93,,,,,42.5366089,20.2955676
AC8QFXSV,2023-02-16T16:00:00.000Z,,40.76,58.11,,65.97,60.61,,144,,46.13,31.92,66,,98.05,61.27,,61.1,32.22,98,,29.98,28,30,,5.18,,54.1,,,,,43.273598233937264,20.002305028664463
ABZ0QQ65,2023-02-16T16:00:00.000Z,,51.2,126.79,,80.78,133.97,,160,,96.27,154.5,81,,89.77,134.8,,110.66,155.62,90,,15.26,14,15,,21.27,,28.09,,,,,44.664514,20.928384
RMQF0HMT,2023-02-16T16:00:00.000Z,,,,,67.15,,,159,,66.33,,67,,84.19,,,76.44,,84,,32.84,31,33,18.61,,,,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2023-02-16T16:00:00.000Z,,,,,54.33,,,145,,64.75,,54,,75.43,,,74.34,,75,,41.08,39,41,,,,,,,,,44.798745999999994,20.450184
RQMLY1RN,2023-02-16T16:00:00.000Z,,,,,,,,,,,,,,,,,,,,,41.32,39,41,,,,,,,,,44.011572999999984,20.925031
RV7PD1M1,2023-02-16T16:00:00.000Z,,,,,129.38,,,166,,83.15,,129,,133.1,,,84.63,,133,,,,,,,,,,,,,44.664084,20.926728999999998
RH91V0ZQ,2023-02-16T16:00:00.000Z,,,,,,,,,,,,,,,,,,,,,22.84,22,23,,,,,,,,,44.652336,20.931675
RNVM05M6,2023-02-16T16:00:00.000Z,,,,,,,,,,,,,,,,,,,,,41.49,39,41,24.22,,,,,,,,44.796958999999994,20.475288
A5H2PCSZ,2023-02-16T15:00:00.000Z,,30.33,65.13,,47.27,68.72,,125,,46.91,66.43,47,,58.93,69.15,,57.41,66.87,59,,5.12,5,5,,23.72,,27.79,,,,,44.797027,20.528377
A0VTV4M9,2023-02-16T15:00:00.000Z,,42.23,69.69,,68.17,73.24,,154,,122.02,98.86,68,,93,74.04,,178.59,100.3,93,,-2.99,,,,12.99,,43.92,,,,,44.010408,20.91121
AC8QFXSV,2023-02-16T15:00:00.000Z,,25.08,39.41,,43.61,41.24,,111,,45.35,30.91,44,,65.21,41.74,,59.79,31.2,65,,-4.48,,,,12.51,,40.38,,,,,43.273598233937264,20.002305028664463
ABZ0QQ65,2023-02-16T15:00:00.000Z,,40.2,100.3,,64.21,105.5,,157,,94.15,150.44,64,,74,106.22,,108.3,151.54,74,,8.46,8,8,,23.64,,25.59,,,,,44.664514,20.928384
AY1R2WBZ,2023-02-16T15:00:00.000Z,,30.25,45.46,,51.66,47.94,,153,,68.09,73.22,52,,67.05,48.43,,87.19,73.96,67,,10.24,10,10,,13.48,,37.05,,,,,43.0671684,22.4085712
A3QK8XR1,2023-02-16T15:00:00.000Z,,25.23,45.11,,40.43,47.73,,116,,71.04,97.81,40,,54.57,48.11,,93.9,98.8,55,,5.03,5,5,,22.17,,24.9,,,,,44.010408,20.91121
A9YQLGCC,2023-02-16T15:00:00.000Z,,28.9,53.32,,45.61,56.25,,126,,71.49,48.28,46,,61.42,56.74,,115.77,49.1,61,,-7.73,,,,19.8,,35.08,,,,,42.5366089,20.2955676
AHVMMMWN,2023-02-16T15:00:00.000Z,,14.1,20.73,,23.87,21.79,,81,,96.71,66.61,24,,26.38,21.94,,146.38,67.56,26,,-0.94,,,,14.17,,39.98,,,,,43.0671684,22.4085712
A2027ZB9,2023-02-16T15:00:00.000Z,,84.44,147.71,,145.93,156.15,,193,,131.87,118.01,146,,184.06,157.9,,178.79,119.57,184,,14.98,14,15,,13.44,,49.01,,,,,44.797027,20.528377
RQCHFQWB,2023-02-16T15:00:00.000Z,,,,,50.38,,,142,,63.95,,50,,76.13,,,74.07,,76,,38.65,36,39,,,,,,,,,44.798745999999994,20.450184
